frame,left_path,right_path,status,source,left_pattern,right_pattern,common_pattern,inliers,reprojection_error,prior_error,edge_error,green_error,twist_angle_deg,local_det,notes,left_h_11,left_h_12,left_h_13,left_h_21,left_h_22,left_h_23,left_h_31,left_h_32,left_h_33,right_h_11,right_h_12,right_h_13,right_h_21,right_h_22,right_h_23,right_h_31,right_h_32,right_h_33,direct_h_11,direct_h_12,direct_h_13,direct_h_21,direct_h_22,direct_h_23,direct_h_31,direct_h_32,direct_h_33,canvas_left_h_11,canvas_left_h_12,canvas_left_h_13,canvas_left_h_21,canvas_left_h_22,canvas_left_h_23,canvas_left_h_31,canvas_left_h_32,canvas_left_h_33,canvas_right_h_11,canvas_right_h_12,canvas_right_h_13,canvas_right_h_21,canvas_right_h_22,canvas_right_h_23,canvas_right_h_31,canvas_right_h_32,canvas_right_h_33
frame_0424.jpg,D:\visualization2026\visualization\left_downsample2_health_second\frame_0424.jpg,D:\visualization2026\visualization\right_downsample2_health_second\frame_0424.jpg,accepted,board,6x8,5x8,5x6,30,0.38700002431869507,13.730733871459961,0.2526250772081532,8.502100944519043,-4.262982222320073,1.0752091554089354,,1.005291693793094,0.104862314406935,-347.2275967871948,-0.05875838883783848,1.0081503853842888,3.3399940647426143,-2.779608874160572e-05,7.873056880932994e-06,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.005291693793094,0.104862314406935,-347.2275967871948,-0.05875838883783848,1.0081503853842888,3.3399940647426143,-2.779608874160572e-05,7.873056880932994e-06,1.0,0.9956464509997568,0.10759426514461874,-0.22759678719478416,-0.06139901726829102,1.0088983257879773,98.33999406474261,-2.779608874160572e-05,7.873056880932994e-06,1.0,1.0,0.0,347.0,0.0,1.0,95.0,0.0,0.0,1.0
frame_0426.jpg,D:\visualization2026\visualization\left_downsample2_health_second\frame_0426.jpg,D:\visualization2026\visualization\right_downsample2_health_second\frame_0426.jpg,accepted,board,6x8,5x8,7x5,35,0.4307090640068054,0.5431837439537048,0.24489795918367352,6.042784214019775,-4.274560027470363,1.079972549198139,,0.9882219561514214,0.0988094009415328,-337.20939140327647,-0.062302043158782204,0.9926251453519196,8.108271348967724,-3.828890327981003e-05,-6.073840044435647e-08,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9882219561514214,0.0988094009415328,-337.20939140327647,-0.062302043158782204,0.9926251453519196,8.108271348967724,-3.828890327981003e-05,-6.073840044435647e-08,1.0,0.9753185957461254,0.09878893210058305,-0.2093914032764701,-0.06605435568020358,0.9926191929886761,106.10827134896772,-3.828890327981003e-05,-6.073840044435647e-08,1.0,1.0,0.0,337.0,0.0,1.0,98.0,0.0,0.0,1.0
frame_0428.jpg,D:\visualization2026\visualization\left_downsample2_health_second\frame_0428.jpg,D:\visualization2026\visualization\right_downsample2_health_second\frame_0428.jpg,accepted,board,6x8,5x8,8x4,24,0.7585223913192749,1.3334426879882812,0.9753970725630645,7.381763458251953,-4.134443936344483,1.071416443220561,,0.9829958117709109,0.09756155605706486,-333.9597800391525,-0.06364738099490579,0.9932919050229255,9.241927951704493,-4.337258279926889e-05,1.0895061604624503e-05,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9829958117709109,0.09756155605706486,-333.9597800391525,-0.06364738099490579,0.9932919050229255,9.241927951704493,-4.337258279926889e-05,1.0895061604624503e-05,1.0,0.9685093691159551,0.10120050663300945,0.04021996084748025,-0.0679412666920334,0.9943705161217833,108.2419279517045,-4.337258279926889e-05,1.0895061604624503e-05,1.0,1.0,0.0,334.0,0.0,1.0,99.0,0.0,0.0,1.0
frame_0430.jpg,D:\visualization2026\visualization\left_downsample2_health_second\frame_0430.jpg,D:\visualization2026\visualization\right_downsample2_health_second\frame_0430.jpg,reused_previous,previous,6x8,5x8,,0,inf,inf,inf,inf,inf,inf,board-rejected;no-valid-new-h,0.9829958117709109,0.09756155605706486,-333.9597800391525,-0.06364738099490579,0.9932919050229255,9.241927951704493,-4.337258279926889e-05,1.0895061604624503e-05,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9829958117709109,0.09756155605706486,-333.9597800391525,-0.06364738099490579,0.9932919050229255,9.241927951704493,-4.337258279926889e-05,1.0895061604624503e-05,1.0,0.9685093691159551,0.10120050663300945,0.04021996084748025,-0.0679412666920334,0.9943705161217833,108.2419279517045,-4.337258279926889e-05,1.0895061604624503e-05,1.0,1.0,0.0,334.0,0.0,1.0,99.0,0.0,0.0,1.0
frame_0432.jpg,D:\visualization2026\visualization\left_downsample2_health_second\frame_0432.jpg,D:\visualization2026\visualization\right_downsample2_health_second\frame_0432.jpg,reused_previous,previous,6x8,5x8,,0,inf,inf,inf,inf,inf,inf,board-rejected;no-valid-new-h,0.9829958117709109,0.09756155605706486,-333.9597800391525,-0.06364738099490579,0.9932919050229255,9.241927951704493,-4.337258279926889e-05,1.0895061604624503e-05,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9829958117709109,0.09756155605706486,-333.9597800391525,-0.06364738099490579,0.9932919050229255,9.241927951704493,-4.337258279926889e-05,1.0895061604624503e-05,1.0,0.9685093691159551,0.10120050663300945,0.04021996084748025,-0.0679412666920334,0.9943705161217833,108.2419279517045,-4.337258279926889e-05,1.0895061604624503e-05,1.0,1.0,0.0,334.0,0.0,1.0,99.0,0.0,0.0,1.0
frame_0434.jpg,D:\visualization2026\visualization\left_downsample2_health_second\frame_0434.jpg,D:\visualization2026\visualization\right_downsample2_health_second\frame_0434.jpg,reused_previous,previous,6x8,5x8,,0,inf,inf,inf,inf,inf,inf,board-rejected;no-valid-new-h,0.9829958117709109,0.09756155605706486,-333.9597800391525,-0.06364738099490579,0.9932919050229255,9.241927951704493,-4.337258279926889e-05,1.0895061604624503e-05,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9829958117709109,0.09756155605706486,-333.9597800391525,-0.06364738099490579,0.9932919050229255,9.241927951704493,-4.337258279926889e-05,1.0895061604624503e-05,1.0,0.9685093691159551,0.10120050663300945,0.04021996084748025,-0.0679412666920334,0.9943705161217833,108.2419279517045,-4.337258279926889e-05,1.0895061604624503e-05,1.0,1.0,0.0,334.0,0.0,1.0,99.0,0.0,0.0,1.0
frame_0436.jpg,D:\visualization2026\visualization\left_downsample2_health_second\frame_0436.jpg,D:\visualization2026\visualization\right_downsample2_health_second\frame_0436.jpg,accepted,board,6x8,5x8,4x7,28,0.397405743598938,2.6272614002227783,0.9439252336448598,3.028071641921997,-4.475777428428704,1.0851868346606455,,1.0061277156917863,0.10992859567630095,-353.7193355832545,-0.06416386911201953,1.0053825975543134,10.072059029594719,-3.1842703046495245e-05,8.13569667648736e-06,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0061277156917863,0.10992859567630095,-353.7193355832545,-0.06416386911201953,1.0053825975543134,10.072059029594719,-3.1842703046495245e-05,8.13569667648736e-06,1.0,0.994855398813327,0.11280863229977747,0.2806644167454806,-0.06725261130752956,1.0061717601319327,107.07205902959473,-3.1842703046495245e-05,8.13569667648736e-06,1.0,1.0,0.0,354.0,0.0,1.0,97.0,0.0,0.0,1.0
frame_0438.jpg,D:\visualization2026\visualization\left_downsample2_health_second\frame_0438.jpg,D:\visualization2026\visualization\right_downsample2_health_second\frame_0438.jpg,accepted,board,6x8,5x8,8x5,31,1.0892380475997925,2.612475872039795,0.4407294832826748,5.6483025550842285,-5.0513792880877775,1.080750377625754,,1.005397300251844,0.11870620047426593,-353.1078554053239,-0.0650551652876781,1.0032002226920527,12.133975240526485,-2.6356471875889467e-05,-5.7017732196142434e-06,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.005397300251844,0.11870620047426593,-353.1078554053239,-0.0650551652876781,1.0032002226920527,12.133975240526485,-2.6356471875889467e-05,-5.7017732196142434e-06,1.0,0.996093465679655,0.11669347452774209,-0.10785540532390314,-0.06758538658776349,1.0026528524629696,108.13397524052648,-2.6356471875889467e-05,-5.7017732196142434e-06,1.0,1.0,0.0,353.0,0.0,1.0,96.0,0.0,0.0,1.0
frame_0440.jpg,D:\visualization2026\visualization\left_downsample2_health_second\frame_0440.jpg,D:\visualization2026\visualization\right_downsample2_health_second\frame_0440.jpg,accepted,board,6x8,5x8,4x7,28,0.44770151376724243,22.141202926635742,0.3131970260223048,8.817809104919434,-4.602863806323724,1.085169309096284,,0.985479420402276,0.10729790554616363,-317.6995208966877,-0.07229213744141677,0.9934457945257773,19.312630622225207,-4.502691908535642e-05,5.402997797666716e-06,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.985479420402276,0.10729790554616363,-317.6995208966877,-0.07229213744141677,0.9934457945257773,19.312630622225207,-4.502691908535642e-05,5.402997797666716e-06,1.0,0.9711608601331326,0.10901605884582165,0.3004791033122842,-0.07697493702629384,0.9940077062967346,123.31263062222521,-4.502691908535642e-05,5.402997797666716e-06,1.0,1.0,0.0,318.0,0.0,1.0,104.0,0.0,0.0,1.0
frame_0442.jpg,D:\visualization2026\visualization\left_downsample2_health_second\frame_0442.jpg,D:\visualization2026\visualization\right_downsample2_health_second\frame_0442.jpg,accepted,board,6x8,5x8,5x6,30,0.5249916315078735,0.5265779495239258,0.2646887725421757,4.642225742340088,-4.649506147145902,1.0770557576856692,,0.9832911642349765,0.10483965234306612,-315.850368876122,-0.07130385445343831,0.9899477606177693,19.204059854514995,-4.473655512349498e-05,1.1026336509065e-06,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9832911642349765,0.10483965234306612,-315.850368876122,-0.07130385445343831,0.9899477606177693,19.204059854514995,-4.473655512349498e-05,1.1026336509065e-06,1.0,0.9691544128159522,0.10518808457675258,0.14963112387800948,-0.0758669830760348,0.9900602292501618,121.204059854515,-4.473655512349498e-05,1.1026336509065e-06,1.0,1.0,0.0,316.0,0.0,1.0,102.0,0.0,0.0,1.0
frame_0444.jpg,D:\visualization2026\visualization\left_downsample2_health_second\frame_0444.jpg,D:\visualization2026\visualization\right_downsample2_health_second\frame_0444.jpg,accepted,board,6x8,5x8,8x5,40,0.6141142845153809,11.233604431152344,0.9825072886297376,6.555662631988525,-4.813091199085294,1.0779093405138704,,0.9783969805518178,0.10552814041465844,-325.20365898006446,-0.07535281291315628,0.9838769091672862,23.18198276963556,-4.887840781036293e-05,-1.8259894065506924e-06,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9783969805518178,0.10552814041465844,-325.20365898006446,-0.07535281291315628,0.9838769091672862,23.18198276963556,-4.887840781036293e-05,-1.8259894065506924e-06,1.0,0.9625114980134498,0.10493469385752947,-0.2036589800644606,-0.08053392414105474,0.9836833542901918,129.18198276963557,-4.887840781036293e-05,-1.8259894065506924e-06,1.0,1.0,0.0,325.0,0.0,1.0,106.0,0.0,0.0,1.0
frame_0446.jpg,D:\visualization2026\visualization\left_downsample2_health_second\frame_0446.jpg,D:\visualization2026\visualization\right_downsample2_health_second\frame_0446.jpg,accepted,board,6x8,5x8,5x8,40,0.6056454181671143,3.130581855773926,0.947934845840605,10.243638038635254,-4.9043582346235794,1.0773726685113976,,0.9824365632969319,0.10796712173613898,-328.50000465851116,-0.07601560080152982,0.9861439426843281,26.648380261405947,-4.5913999481245006e-05,-1.0484409464357738e-06,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9824365632969319,0.10796712173613898,-328.50000465851116,-0.07601560080152982,0.9861439426843281,26.648380261405947,-4.5913999481245006e-05,-1.0484409464357738e-06,1.0,0.9673767714670836,0.10762323310570805,-0.500004658511159,-0.08069882874861681,0.9860370017077916,128.64838026140595,-4.5913999481245006e-05,-1.0484409464357738e-06,1.0,1.0,0.0,328.0,0.0,1.0,102.0,0.0,0.0,1.0
frame_0448.jpg,D:\visualization2026\visualization\left_downsample2_health_second\frame_0448.jpg,D:\visualization2026\visualization\right_downsample2_health_second\frame_0448.jpg,reused_previous,previous,6x8,5x8,,0,inf,inf,inf,inf,inf,inf,board-rejected;no-valid-new-h,0.9824365632969319,0.10796712173613898,-328.50000465851116,-0.07601560080152982,0.9861439426843281,26.648380261405947,-4.5913999481245006e-05,-1.0484409464357738e-06,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9824365632969319,0.10796712173613898,-328.50000465851116,-0.07601560080152982,0.9861439426843281,26.648380261405947,-4.5913999481245006e-05,-1.0484409464357738e-06,1.0,0.9673767714670836,0.10762323310570805,-0.500004658511159,-0.08069882874861681,0.9860370017077916,128.64838026140595,-4.5913999481245006e-05,-1.0484409464357738e-06,1.0,1.0,0.0,328.0,0.0,1.0,102.0,0.0,0.0,1.0
frame_0450.jpg,D:\visualization2026\visualization\left_downsample2_health_second\frame_0450.jpg,D:\visualization2026\visualization\right_downsample2_health_second\frame_0450.jpg,reused_previous,previous,6x8,5x8,,0,inf,inf,inf,inf,inf,inf,board-rejected;no-valid-new-h,0.9824365632969319,0.10796712173613898,-328.50000465851116,-0.07601560080152982,0.9861439426843281,26.648380261405947,-4.5913999481245006e-05,-1.0484409464357738e-06,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9824365632969319,0.10796712173613898,-328.50000465851116,-0.07601560080152982,0.9861439426843281,26.648380261405947,-4.5913999481245006e-05,-1.0484409464357738e-06,1.0,0.9673767714670836,0.10762323310570805,-0.500004658511159,-0.08069882874861681,0.9860370017077916,128.64838026140595,-4.5913999481245006e-05,-1.0484409464357738e-06,1.0,1.0,0.0,328.0,0.0,1.0,102.0,0.0,0.0,1.0
frame_0452.jpg,D:\visualization2026\visualization\left_downsample2_health_second\frame_0452.jpg,D:\visualization2026\visualization\right_downsample2_health_second\frame_0452.jpg,accepted,board,6x8,5x8,5x8,40,0.5769742727279663,16.263275146484375,0.21728545343883143,6.020909786224365,-5.176927788560967,1.0813310593530974,,0.9915133082338525,0.11105861361001165,-347.5104019182822,-0.0796268069224756,0.9872462498042456,39.487068890809695,-4.110291724839158e-05,-5.799252417416282e-06,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9915133082338525,0.11105861361001165,-347.5104019182822,-0.0796268069224756,0.9872462498042456,39.487068890809695,-4.110291724839158e-05,-5.799252417416282e-06,1.0,0.9772505959486606,0.1090462730211682,-0.5104019182821844,-0.08349048114382442,0.9867011200770084,133.4870688908097,-4.110291724839158e-05,-5.799252417416282e-06,1.0,1.0,0.0,347.0,0.0,1.0,94.0,0.0,0.0,1.0
frame_0454.jpg,D:\visualization2026\visualization\left_downsample2_health_second\frame_0454.jpg,D:\visualization2026\visualization\right_downsample2_health_second\frame_0454.jpg,accepted,board,6x8,5x8,8x5,40,0.7091134786605835,7.492615699768066,0.9748045178105995,0.7137339115142822,-5.313735130691384,1.084184455571387,,0.9885765158743093,0.11989290276313451,-342.78844048387464,-0.07961824029309364,0.9908115590695771,42.183797561884134,-4.4707169143059555e-05,5.114614041981132e-08,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9885765158743093,0.11989290276313451,-342.78844048387464,-0.07961824029309364,0.9908115590695771,42.183797561884134,-4.4707169143059555e-05,5.114614041981132e-08,1.0,0.9732419568582399,0.1199104458892985,0.21155951612536228,-0.08373129985425512,0.9908162645144957,134.18379756188415,-4.4707169143059555e-05,5.114614041981132e-08,1.0,1.0,0.0,343.0,0.0,1.0,92.0,0.0,0.0,1.0
frame_0456.jpg,D:\visualization2026\visualization\left_downsample2_health_second\frame_0456.jpg,D:\visualization2026\visualization\right_downsample2_health_second\frame_0456.jpg,accepted,board,6x8,5x8,8x5,40,0.6057146787643433,4.159675598144531,0.9816165742632039,3.75692081451416,-5.103449945342833,1.0774321397810742,,0.9858422019904067,0.10776924163935266,-334.59712006730604,-0.07944918022209434,0.9818446882450654,46.63678733188454,-4.419061266599098e-05,-7.847083784147727e-06,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9858422019904067,0.10776924163935266,-334.59712006730604,-0.07944918022209434,0.9818446882450654,46.63678733188454,-4.419061266599098e-05,-7.847083784147727e-06,1.0,0.9710383467472997,0.10514046857166316,0.4028799326939634,-0.08329376352403556,0.9811619919558445,133.63678733188453,-4.419061266599098e-05,-7.847083784147727e-06,1.0,1.0,0.0,335.0,0.0,1.0,87.0,0.0,0.0,1.0
frame_0458.jpg,D:\visualization2026\visualization\left_downsample2_health_second\frame_0458.jpg,D:\visualization2026\visualization\right_downsample2_health_second\frame_0458.jpg,accepted,board,6x8,5x8,7x5,35,0.5160686373710632,0.6536524295806885,0.952643811737362,1.0312633514404297,-5.123168741593948,1.0715945123307402,,0.9892724280223875,0.1093430586576898,-336.93410014735247,-0.08056625455887155,0.9834037842021677,47.97177637411449,-4.348454763827057e-05,-4.245621291888976e-06,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9892724280223875,0.1093430586576898,-336.93410014735247,-0.08056625455887155,0.9834037842021677,47.97177637411449,-4.348454763827057e-05,-4.245621291888976e-06,1.0,0.9746181354682902,0.10791228428232322,0.06589985264753295,-0.08434941020340109,0.9830344151497733,134.97177637411448,-4.348454763827057e-05,-4.245621291888976e-06,1.0,1.0,0.0,337.0,0.0,1.0,87.0,0.0,0.0,1.0
frame_0460.jpg,D:\visualization2026\visualization\left_downsample2_health_second\frame_0460.jpg,D:\visualization2026\visualization\right_downsample2_health_second\frame_0460.jpg,accepted,board,6x8,5x8,8x4,32,0.5387201905250549,1.5228445529937744,0.990990990990991,4.331446170806885,-5.127998140355934,1.0827555785072354,,0.9900050737884168,0.11200088390116579,-337.4839892496788,-0.07828741223336343,0.98828334095769,43.56342286303718,-4.13401639873853e-05,-7.065359424203126e-06,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9900050737884168,0.11200088390116579,-337.4839892496788,-0.07828741223336343,0.98828334095769,43.56342286303718,-4.13401639873853e-05,-7.065359424203126e-06,1.0,0.976073438524668,0.10961985777520933,-0.48398924967881385,-0.08188400650026595,0.9876686546877843,130.56342286303718,-4.13401639873853e-05,-7.065359424203126e-06,1.0,1.0,0.0,337.0,0.0,1.0,87.0,0.0,0.0,1.0
frame_0462.jpg,D:\visualization2026\visualization\left_downsample2_health_second\frame_0462.jpg,D:\visualization2026\visualization\right_downsample2_health_second\frame_0462.jpg,accepted,board,6x8,5x8,8x4,32,0.8123655915260315,15.131170272827148,0.9412619947659203,0.6932633519172668,-5.264214108315101,1.0740959606819551,,0.9795940760963694,0.11665219981176916,-319.5865145024404,-0.08039265434540374,0.9766240092313109,47.645437181244105,-4.946446854168143e-05,-5.369818564289803e-06,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9795940760963694,0.11665219981176916,-319.5865145024404,-0.08039265434540374,0.9766240092313109,47.645437181244105,-4.946446854168143e-05,-5.369818564289803e-06,1.0,0.9637654461630313,0.11493385787119642,0.4134854975595772,-0.08474552757707171,0.9761514651976534,135.64543718124412,-4.946446854168143e-05,-5.369818564289803e-06,1.0,1.0,0.0,320.0,0.0,1.0,88.0,0.0,0.0,1.0
frame_0464.jpg,D:\visualization2026\visualization\left_downsample2_health_second\frame_0464.jpg,D:\visualization2026\visualization\right_downsample2_health_second\frame_0464.jpg,accepted,board,6x8,5x8,4x8,32,0.5348823070526123,4.685487270355225,0.9378792256573245,3.2383971214294434,-5.025864782577678,1.076107084794424,,0.9754182316073264,0.10631663137138102,-310.3292048804435,-0.08244647681479583,0.9788827531192889,47.945325215496965,-5.504017415450236e-05,1.2374312800048897e-06,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9754182316073264,0.10631663137138102,-310.3292048804435,-0.08244647681479583,0.9788827531192889,47.945325215496965,-5.504017415450236e-05,1.2374312800048897e-06,1.0,0.9583557776194307,0.10670023506818253,-0.3292048804435126,-0.08751017283701006,0.9789965967970493,139.94532521549695,-5.504017415450236e-05,1.2374312800048897e-06,1.0,1.0,0.0,310.0,0.0,1.0,92.0,0.0,0.0,1.0
frame_0466.jpg,D:\visualization2026\visualization\left_downsample2_health_second\frame_0466.jpg,D:\visualization2026\visualization\right_downsample2_health_second\frame_0466.jpg,accepted,board,6x8,6x8,6x8,46,1.4355896711349487,10.31937026977539,0.38136324417601386,6.979781150817871,-4.700242512389676,1.0813425281561477,,0.9736090335048267,0.08666940561437611,-314.2099536982393,-0.08424548266175803,0.9782725980620087,54.63606161435782,-5.383917516310843e-05,-1.2466361557828851e-05,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9736090335048267,0.08666940561437611,-314.2099536982393,-0.08424548266175803,0.9782725980620087,54.63606161435782,-5.383917516310843e-05,-1.2466361557828851e-05,1.0,0.9567035325036107,0.08275496808521784,-0.20995369823930332,-0.08898333007611157,0.9771755582449198,142.63606161435783,-5.383917516310843e-05,-1.2466361557828851e-05,1.0,1.0,0.0,314.0,0.0,1.0,88.0,0.0,0.0,1.0
frame_0468.jpg,D:\visualization2026\visualization\left_downsample2_health_second\frame_0468.jpg,D:\visualization2026\visualization\right_downsample2_health_second\frame_0468.jpg,accepted,board,6x8,6x8,6x8,48,0.6867980360984802,8.404838562011719,0.3069193224231984,6.951184272766113,-5.247115432615511,1.0773924303832882,,0.9814343023320163,0.10524072541138917,-330.59867722284855,-0.08396455161393053,0.9733981171637601,59.57937729093905,-5.0107951032563526e-05,-1.272148060518722e-05,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9814343023320163,0.10524072541138917,-330.59867722284855,-0.08396455161393053,0.9733981171637601,59.57937729093905,-5.0107951032563526e-05,-1.272148060518722e-05,1.0,0.9648485705402378,0.1010299153310722,0.4013227771514494,-0.08802329564756817,0.9723676772347399,140.57937729093905,-5.0107951032563526e-05,-1.272148060518722e-05,1.0,1.0,0.0,331.0,0.0,1.0,81.0,0.0,0.0,1.0
frame_0470.jpg,D:\visualization2026\visualization\left_downsample2_health_second\frame_0470.jpg,D:\visualization2026\visualization\right_downsample2_health_second\frame_0470.jpg,accepted,board,6x7,6x8,7x6,42,0.6711744666099548,11.808667182922363,0.9727520435967303,4.788443565368652,-5.372632368051193,1.0863444256314252,,0.9964429776255593,0.1095121597453449,-349.9541067042054,-0.08325313402654777,0.9819696798855395,62.270158663688534,-4.014301993919444e-05,-1.2118330405776091e-05,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9964429776255593,0.1095121597453449,-349.9541067042054,-0.08325313402654777,0.9819696798855395,62.270158663688534,-4.014301993919444e-05,-1.2118330405776091e-05,1.0,0.9823929206468413,0.10527074410332327,0.045893295794599,-0.08630400354192655,0.9810486867747006,138.27015866368853,-4.014301993919444e-05,-1.2118330405776091e-05,1.0,1.0,0.0,350.0,0.0,1.0,76.0,0.0,0.0,1.0
frame_0472.jpg,D:\visualization2026\visualization\left_downsample2_health_second\frame_0472.jpg,D:\visualization2026\visualization\right_downsample2_health_second\frame_0472.jpg,reused_previous,previous,6x7,6x8,,0,inf,inf,inf,inf,inf,inf,board-rejected;no-valid-new-h,0.9964429776255593,0.1095121597453449,-349.9541067042054,-0.08325313402654777,0.9819696798855395,62.270158663688534,-4.014301993919444e-05,-1.2118330405776091e-05,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9964429776255593,0.1095121597453449,-349.9541067042054,-0.08325313402654777,0.9819696798855395,62.270158663688534,-4.014301993919444e-05,-1.2118330405776091e-05,1.0,0.9823929206468413,0.10527074410332327,0.045893295794599,-0.08630400354192655,0.9810486867747006,138.27015866368853,-4.014301993919444e-05,-1.2118330405776091e-05,1.0,1.0,0.0,350.0,0.0,1.0,76.0,0.0,0.0,1.0
frame_0474.jpg,D:\visualization2026\visualization\left_downsample2_health_second\frame_0474.jpg,D:\visualization2026\visualization\right_downsample2_health_second\frame_0474.jpg,accepted,board,6x8,6x8,6x8,48,0.8000257611274719,11.130389213562012,0.9919871794871795,8.02033805847168,-5.410689415322771,1.0847111260575812,,0.9914278557844395,0.10957899597935464,-338.0346105099513,-0.08688985717290841,0.9809239826711696,62.50058414962553,-4.638177606684424e-05,-1.1463452657837054e-05,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9914278557844395,0.10957899597935464,-338.0346105099513,-0.08688985717290841,0.9809239826711696,62.50058414962553,-4.638177606684424e-05,-1.1463452657837054e-05,1.0,0.9757508154738461,0.10570434898100571,-0.034610509951278345,-0.09073954458645649,0.9799725161005691,145.50058414962552,-4.638177606684424e-05,-1.1463452657837054e-05,1.0,1.0,0.0,338.0,0.0,1.0,83.0,0.0,0.0,1.0
frame_0476.jpg,D:\visualization2026\visualization\left_downsample2_health_second\frame_0476.jpg,D:\visualization2026\visualization\right_downsample2_health_second\frame_0476.jpg,accepted,board,6x8,6x8,6x8,48,0.6131076812744141,1.544553279876709,0.9652572044169135,6.453167915344238,-5.267366792223862,1.0853217865608789,,0.9888806166688043,0.10127070358245002,-336.1316267572534,-0.08755670335767696,0.9783573611387986,63.58255028452763,-4.706493330298044e-05,-1.7159386386199524e-05,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9888806166688043,0.10127070358245002,-336.1316267572534,-0.08755670335767696,0.9783573611387986,63.58255028452763,-4.706493330298044e-05,-1.7159386386199524e-05,1.0,0.973066799079003,0.09550514975668699,-0.13162675725340023,-0.09146309282182434,0.976933132068744,146.58255028452763,-4.706493330298044e-05,-1.7159386386199524e-05,1.0,1.0,0.0,336.0,0.0,1.0,83.0,0.0,0.0,1.0
frame_0478.jpg,D:\visualization2026\visualization\left_downsample2_health_second\frame_0478.jpg,D:\visualization2026\visualization\right_downsample2_health_second\frame_0478.jpg,accepted,board,6x8,6x8,6x8,48,0.7443108558654785,10.075181007385254,0.29924446842957364,6.536961555480957,-5.442916025617647,1.0858819792741055,,0.9933288655483974,0.10688505612092186,-349.2946654595498,-0.08762854889691953,0.9772219825804078,67.86099033758222,-4.515001449857005e-05,-1.8324191366063196e-05,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9933288655483974,0.10688505612092186,-349.2946654595498,-0.08762854889691953,0.9772219825804078,67.86099033758222,-4.515001449857005e-05,-1.8324191366063196e-05,1.0,0.9775715104883964,0.1004899133341658,-0.2946654595497762,-0.091150250027808,0.9757926956538548,145.86099033758222,-4.515001449857005e-05,-1.8324191366063196e-05,1.0,1.0,0.0,349.0,0.0,1.0,78.0,0.0,0.0,1.0
frame_0480.jpg,D:\visualization2026\visualization\left_downsample2_health_second\frame_0480.jpg,D:\visualization2026\visualization\right_downsample2_health_second\frame_0480.jpg,accepted,board,6x8,6x8,6x8,48,0.695918083190918,0.7928520441055298,0.2665330661322646,4.406070709228516,-5.455226785495613,1.0852902594660214,,0.9975450897927293,0.10937935166866397,-351.864944297528,-0.08724210934459266,0.9802403648717807,67.52937588738166,-4.294150738661252e-05,-1.4219435882617224e-05,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9975450897927293,0.10937935166866397,-351.864944297528,-0.08724210934459266,0.9802403648717807,67.52937588738166,-4.294150738661252e-05,-1.4219435882617224e-05,1.0,0.9824296791926417,0.10437411023798271,0.13505570247201604,-0.09054860541336182,0.9791454683088192,144.52937588738166,-4.294150738661252e-05,-1.4219435882617224e-05,1.0,1.0,0.0,352.0,0.0,1.0,77.0,0.0,0.0,1.0
