frame,original_green_error_px,corrected_green_error_px,left_shift_x,left_shift_y,right_shift_x,right_shift_y,left_marker_x,left_marker_y,right_marker_x,right_marker_y,left_track_score,right_track_score,left_marker_rank,right_marker_rank,output_width,output_height,mode
frame_0546.jpg,12.65925164221823,0.0,-5.404443500244497,-3.294867749685295,5.404443500244497,3.294867749685295,1228.3748550220366,848.2593365808397,1025.7578786616687,832.9489101763154,0.9674727916717529,0.9332801103591919,0,0,2000,1373,overwrite
frame_0548.jpg,11.625543813167733,2.2737367544323206e-13,2.268040516072915,-5.352037878735757,-2.268040516072915,5.352037878735757,1214.4453250631748,851.0774178727314,1025.4519015659955,832.669052945563,0.9762734174728394,0.9421292543411255,0,0,2000,1373,overwrite
frame_0550.jpg,18.507853629374058,2.2737367544323206e-13,-8.584635629579793,-3.455313675910304,8.584635629579793,3.455313675910304,1223.6387337057727,849.7654795158286,1030.7465693937813,830.9273927392738,0.9713124632835388,0.9433539509773254,0,0,1979,1365,overwrite
frame_0552.jpg,11.581006559089273,1.1368683772161603e-13,-5.426499236690347,-2.0206519404925416,5.426499236690347,2.0206519404925416,1227.8058657642414,849.0021432600112,1041.791416309013,832.759513590844,0.9742562174797058,0.9344694018363953,0,0,1979,1365,overwrite
frame_0554.jpg,31.190279844305465,1.1368683772161603e-13,-13.810834831143893,-7.2435647617995755,13.810834831143893,7.2435647617995755,1227.3375886524823,849.2362884160756,1024.5100082712986,822.5900744416873,0.9765012860298157,0.9488400816917419,0,0,1979,1365,overwrite
frame_0556.jpg,26.17318802646315,3.2155493553843715e-13,-11.957752436152191,-5.317057413912778,11.957752436152191,5.317057413912778,1232.0766516998076,847.5702373316228,1033.4952288533075,824.4033640627526,0.9758592247962952,0.9393861293792725,0,0,1979,1365,overwrite
frame_0558.jpg,57.55660159501874,1.1368683772161603e-13,22.863239775998636,-17.47749592296111,-22.863239775998636,17.47749592296111,1172.8284933378886,867.6016399043389,1037.228331080066,824.65284662761,0.9767526984214783,0.9501129388809204,0,0,1979,1365,overwrite
frame_0560.jpg,52.04848096165215,1.1368683772161603e-13,19.110586256831425,-17.66484037641078,-19.110586256831425,17.66484037641078,1180.5213856486391,866.429362554495,1038.437181933842,822.6316793893129,0.9725072383880615,0.9497426152229309,0,0,1979,1365,overwrite
frame_0562.jpg,56.69127868230608,2.2737367544323206e-13,21.121249229379146,-18.904182094160376,-21.121249229379146,18.904182094160376,1180.6169350029813,867.3928443649373,1042.689898468422,821.1834451901566,0.9767743349075317,0.9420823454856873,0,0,1979,1365,overwrite
frame_0564.jpg,59.3085574462947,2.5421149729252077e-13,24.122382664482302,-17.247808590612124,-24.122382664482302,17.247808590612124,1184.6685337316403,866.6527259148619,1053.2691415313225,823.4968290796596,0.9734607338905334,0.9488915801048279,0,0,1979,1365,overwrite
frame_0566.jpg,60.492014365475036,1.1368683772161603e-13,23.726592446056543,-18.758191847748606,-23.726592446056543,18.758191847748606,1188.6724456773,866.0190707350902,1057.0149231003502,819.5931171006548,0.9744617938995361,0.9475356936454773,0,0,1979,1365,overwrite
frame_0568.jpg,55.29806158480864,1.1368683772161603e-13,21.69555085774084,-17.139777616366644,-21.69555085774084,17.139777616366644,1197.7551259519623,864.9714118336262,1063.3019450033532,821.2448021462105,0.9718598127365112,0.9485081434249878,0,0,1979,1365,overwrite
frame_0570.jpg,49.8262714596908,4.687428401686771e-13,16.102841385986608,-19.009545791298024,-16.102841385986608,19.009545791298024,1197.4503094284673,865.3410993811431,1051.8112041467305,817.9182615629984,0.9745381474494934,0.9531800746917725,0,0,1979,1365,overwrite
frame_0572.jpg,45.77480904798526,1.1368683772161603e-13,12.843660799270879,-18.9439611253336,-12.843660799270879,18.9439611253336,1206.112120153685,865.0617068343229,1055.2622368061252,817.3109105824446,0.972326397895813,0.9573767185211182,0,0,1979,1365,overwrite
frame_0574.jpg,52.03437964032562,2.5421149729252077e-13,6.985109144326088,-25.061971518223288,-6.985109144326088,25.061971518223288,1211.1637961335678,864.8339777387229,1049.3555194805194,804.5741341991342,0.9707598090171814,0.9504677057266235,0,0,1979,1365,overwrite
frame_0576.jpg,51.10111377871048,2.5421149729252077e-13,5.477224935790559,-24.956581584001697,-5.477224935790559,24.956581584001697,1210.9900920028308,863.9118895966029,1046.0225988700565,803.8013182674199,0.974568247795105,0.9514586329460144,0,0,1979,1365,overwrite
frame_0578.jpg,51.53976297855784,4.547473508864641e-13,5.211788284955787,-25.237354355087973,-5.211788284955787,25.237354355087973,1219.5313182811362,863.5364166059724,1055.323883161512,802.4023482245132,0.9681373834609985,0.9512721300125122,0,1,1979,1365,overwrite
frame_0580.jpg,57.93973221776611,1.1368683772161603e-13,10.148065650287549,-27.134293908706468,-10.148065650287549,27.134293908706468,1219.525989508822,864.0249165474487,1065.2519319938176,799.134724368882,0.9748075604438782,0.9561594128608704,0,0,1979,1365,overwrite
frame_0582.jpg,49.8495029757394,2.5421149729252077e-13,6.802235765728142,-23.978590978610725,-6.802235765728142,23.978590978610725,1220.8749574105623,861.5706984667802,1059.8116298116297,802.7349713349713,0.970909595489502,0.9550581574440002,0,0,1979,1365,overwrite
frame_0584.jpg,50.9109075616315,2.2737367544323206e-13,7.0501210396977285,-24.4596794850803,-7.0501210396977285,24.4596794850803,1221.4328988206082,856.4137802607077,1060.3021571406077,796.1913084553613,0.9667838215827942,0.951572060585022,0,0,1979,1365,overwrite
frame_0586.jpg,54.12756368524374,2.2737367544323206e-13,7.570323893898376,-25.983427098181267,-7.570323893898376,25.983427098181267,1222.0429089208465,852.4076932070617,1061.5428671206564,788.7986729526802,0.972383439540863,0.9484277367591858,0,0,1979,1365,overwrite
frame_0588.jpg,60.194082150490814,0.0,6.716108575172029,-29.338128213836512,-6.716108575172029,29.338128213836512,1222.48800783162,845.7213656387665,1059.505510872803,774.8662496276437,0.9765989184379578,0.9529279470443726,0,0,1979,1365,overwrite
frame_0590.jpg,51.93387821803903,3.2155493553843715e-13,6.397134103958365,-25.16661681568462,-6.397134103958365,25.16661681568462,1223.4727843684577,843.3063503140265,1059.7025305848833,780.5575666163901,0.9728270769119263,0.9583552479743958,0,0,1979,1365,overwrite
frame_0592.jpg,46.44880818658297,2.5421149729252077e-13,5.030778093954154,-22.672984304186457,-5.030778093954154,22.672984304186457,1223.5781195386228,833.5776535011067,1055.8635120925342,775.0628811777076,0.9754676818847656,0.9624428153038025,0,0,1979,1365,overwrite
frame_0594.jpg,51.40087698701497,1.1368683772161603e-13,4.14729903794148,-25.363604819671252,-4.14729903794148,25.363604819671252,1223.6218133718132,834.2833092833092,1054.2362144628887,770.4392291547414,0.9744784235954285,0.9612099528312683,0,0,1979,1365,overwrite
frame_0596.jpg,52.297593503816685,2.2737367544323206e-13,5.141888022499188,-25.638263574912628,-5.141888022499188,25.638263574912628,1223.8636473429951,825.2237922705314,1055.3615728328864,760.1215370866845,0.9759893417358398,0.9630618095397949,0,0,1979,1365,overwrite
frame_0598.jpg,49.69463367077242,3.2155493553843715e-13,-3.183758257942145,-24.642500629462347,3.183758257942145,24.642500629462347,1224.7444444444443,821.8562428407789,1039.3046139359699,758.4399717514125,0.9726861119270325,0.9569377303123474,0,0,1979,1365,overwrite
frame_0600.jpg,60.20203783523937,0.0,-2.913342511511928,-29.959702523381566,2.913342511511928,29.959702523381566,1225.239251040222,820.8892741562644,1040.296109993293,746.7379275653924,0.9740889072418213,0.9595788717269897,0,0,1979,1365,overwrite
frame_0602.jpg,54.980404949616506,2.2737367544323206e-13,-7.17294525447744,-26.537899096993783,7.17294525447744,26.537899096993783,1225.629468072216,811.1158366654549,1030.9946495452114,743.035848047084,0.9747089147567749,0.9585338234901428,0,1,1979,1365,overwrite
