frame,source_width,source_height,crop_left,crop_top,crop_right,crop_bottom,crop_width,crop_height,invalid_pixels_inside_crop,output_width,output_height
frame_0000.jpg,1750,1238,122,0,1718,1180,1596,1180,0,1596,1180
frame_0002.jpg,1734,1236,105,0,1701,1189,1596,1189,0,1596,1189
frame_0004.jpg,1737,1237,104,0,1700,1198,1596,1198,0,1596,1198
frame_0006.jpg,1736,1236,104,0,1700,1198,1596,1198,0,1596,1198
frame_0008.jpg,1736,1237,105,3,1701,1199,1596,1196,0,1596,1196
frame_0010.jpg,1735,1236,108,0,1704,1196,1596,1196,0,1596,1196
frame_0012.jpg,1739,1236,113,0,1709,1195,1596,1195,0,1596,1195
frame_0014.jpg,1742,1237,115,0,1711,1197,1596,1197,0,1596,1197
frame_0016.jpg,1761,1251,128,7,1724,1203,1596,1196,0,1596,1196
frame_0018.jpg,1762,1249,129,7,1725,1203,1596,1196,0,1596,1196
frame_0020.jpg,1765,1251,132,7,1728,1203,1596,1196,0,1596,1196
frame_0022.jpg,1765,1251,132,7,1728,1203,1596,1196,0,1596,1196
frame_0024.jpg,1763,1250,130,7,1726,1203,1596,1196,0,1596,1196
frame_0026.jpg,1762,1249,129,7,1725,1203,1596,1196,0,1596,1196
frame_0028.jpg,1763,1249,132,7,1728,1203,1596,1196,0,1596,1196
frame_0030.jpg,1761,1250,132,6,1728,1202,1596,1196,0,1596,1196
frame_0032.jpg,1727,1240,112,9,1708,1205,1596,1196,0,1596,1196
frame_0034.jpg,1696,1257,90,19,1686,1215,1596,1196,0,1596,1196
frame_0036.jpg,1686,1265,82,23,1678,1219,1596,1196,0,1596,1196
frame_0038.jpg,1688,1264,80,23,1676,1219,1596,1196,0,1596,1196
frame_0040.jpg,1692,1262,83,22,1679,1218,1596,1196,0,1596,1196
frame_0042.jpg,1686,1264,81,23,1677,1219,1596,1196,0,1596,1196
frame_0044.jpg,1688,1262,81,22,1677,1218,1596,1196,0,1596,1196
frame_0046.jpg,1696,1251,86,17,1682,1213,1596,1196,0,1596,1196
frame_0048.jpg,1700,1250,91,15,1687,1211,1596,1196,0,1596,1196
frame_0050.jpg,1715,1236,107,8,1703,1204,1596,1196,0,1596,1196
frame_0052.jpg,1700,1230,92,6,1688,1202,1596,1196,0,1596,1196
frame_0054.jpg,1703,1230,95,6,1691,1202,1596,1196,0,1596,1196
