frame,stem,frame_index,left_path,right_path,base_stitched_path,output_path,output_width,output_height,hess_residual_x,hess_residual_y,target_dx,target_dy,measured_dx,measured_dy,raw_correction_dx,raw_correction_dy,raw_correction_norm,correction_dx,correction_dy,correction_norm,correction_interpolated,left_translation_x,left_translation_y,right_translation_x,right_translation_y,selected_left_rank,selected_right_rank,selected_pair_error_to_target,selected_left_x,selected_left_y,selected_right_x,selected_right_y,left_candidate_count,right_candidate_count,canvas_left_h_11,canvas_left_h_12,canvas_left_h_13,canvas_left_h_21,canvas_left_h_22,canvas_left_h_23,canvas_left_h_31,canvas_left_h_32,canvas_left_h_33,canvas_right_h_11,canvas_right_h_12,canvas_right_h_13,canvas_right_h_21,canvas_right_h_22,canvas_right_h_23,canvas_right_h_31,canvas_right_h_32,canvas_right_h_33
frame_0000.jpg,frame_0000,0,D:\visualization2026\visualization\left_downsample2_Q21\frame_0000.jpg,D:\visualization2026\visualization\right_downsample2_Q21\frame_0000.jpg,D:\visualization2026\dowsample2_Q21\stitched_frames\frame_0000.jpg,D:\visualization2026\dowsample2_Q21_hess_matched\stitched_frames\frame_0000.jpg,1750,1238,-0.012662935297062666,0.002043788859812032,46.1198713710661,2.0158098226588064,-14.13333701649185,37.680196794698986,60.25320838755795,-35.66438697204018,70.01712375616347,60.25320838755795,-35.66438697204018,70.01712375616347,0,30.126604193778974,-17.83219348602009,-30.126604193778974,17.83219348602009,0,0,70.01712375616347,521.338470965329,827.1728824927532,535.4718079818208,789.4926856980542,12,12,0.8605118068509566,0.0636110579474831,29.848968731072603,-0.056694958180413944,0.9278170186357403,73.88288378645422,-3.84652301656921e-05,1.9525547136809417e-06,1.0,1.0,0.0,119.87339580622103,0.0,1.0,55.83219348602009,0.0,0.0,1.0
frame_0002.jpg,frame_0002,2,D:\visualization2026\visualization\left_downsample2_Q21\frame_0002.jpg,D:\visualization2026\visualization\right_downsample2_Q21\frame_0002.jpg,D:\visualization2026\dowsample2_Q21\stitched_frames\frame_0002.jpg,D:\visualization2026\dowsample2_Q21_hess_matched\stitched_frames\frame_0002.jpg,1734,1236,-0.012788278362454997,0.00240373141649447,46.26981286376816,2.14360831503351,-15.642981044161616,20.566042102340248,61.912793907929775,-18.422433787306737,64.5955115788511,61.912793907929775,-18.422433787306737,64.5955115788511,0,30.956396953964887,-9.211216893653368,-30.956396953964887,9.211216893653368,0,0,64.5955115788511,509.90419099504015,816.5491569919375,525.5471720392018,795.9831148895972,12,12,0.8522063325547918,0.051454669116028494,30.949624116149838,-0.047261015866073924,0.9233169096029961,67.14929375784992,-4.2712696000718844e-05,1.4750274392725913e-06,1.0,1.0,0.0,103.04360304603512,0.0,1.0,45.21121689365337,0.0,0.0,1.0
frame_0004.jpg,frame_0004,4,D:\visualization2026\visualization\left_downsample2_Q21\frame_0004.jpg,D:\visualization2026\visualization\right_downsample2_Q21\frame_0004.jpg,D:\visualization2026\dowsample2_Q21\stitched_frames\frame_0004.jpg,D:\visualization2026\dowsample2_Q21_hess_matched\stitched_frames\frame_0004.jpg,1737,1237,-0.01278818560501832,0.0026677355851219,46.03121167949805,2.227409142370482,-24.45489681345157,2.1058194682082103,70.48610849294963,0.12158967416227151,70.48621336494625,70.48610849294963,0.12158967416227151,70.48621336494625,0,35.24305424647481,0.060794837081135755,-35.24305424647481,-0.060794837081135755,0,0,70.48621336494625,512.9588129665306,818.8078415971667,537.4137097799821,816.7020221289584,12,12,0.8568815481148491,0.05476735536089859,35.10457035333518,-0.04772081041921864,0.9287923413455408,76.56145834796594,-4.086483261051469e-05,4.367503366818224e-06,1.0,1.0,0.0,101.75694575352519,0.0,1.0,36.93920516291887,0.0,0.0,1.0
frame_0006.jpg,frame_0006,6,D:\visualization2026\visualization\left_downsample2_Q21\frame_0006.jpg,D:\visualization2026\visualization\right_downsample2_Q21\frame_0006.jpg,D:\visualization2026\dowsample2_Q21\stitched_frames\frame_0006.jpg,D:\visualization2026\dowsample2_Q21_hess_matched\stitched_frames\frame_0006.jpg,1736,1236,-0.012510505169092107,0.0026905436306076114,44.958839070693514,2.204673658591445,-23.371372117285773,1.3261300101648885,68.33021118797929,0.8785436484265565,68.33585881465193,68.33021118797929,0.8785436484265565,68.33585881465193,0,34.165105593989644,0.43927182421327826,-34.165105593989644,-0.43927182421327826,0,0,68.33585881465193,511.9485815685498,816.9781305247667,535.3199536858356,815.6520005146018,12,12,0.8558278665348582,0.053449713858271346,33.78320563824966,-0.04720076178416492,0.9264790446920619,75.7545905259364,-4.142188854838784e-05,3.512654642255022e-06,1.0,1.0,0.0,101.83489440601036,0.0,1.0,35.56072817578672,0.0,0.0,1.0
frame_0008.jpg,frame_0008,8,D:\visualization2026\visualization\left_downsample2_Q21\frame_0008.jpg,D:\visualization2026\visualization\right_downsample2_Q21\frame_0008.jpg,D:\visualization2026\dowsample2_Q21\stitched_frames\frame_0008.jpg,D:\visualization2026\dowsample2_Q21_hess_matched\stitched_frames\frame_0008.jpg,1736,1237,-0.011767628793993512,0.002357738807104659,42.445333225576384,2.018826420557819,-23.175718507881697,0.956310088291275,65.62105173345807,1.062516332266544,65.62965314216977,65.62105173345807,1.062516332266544,65.62965314216977,0,32.81052586672904,0.531258166133272,-32.81052586672904,-0.531258166133272,0,0,65.62965314216977,512.1941283707991,818.1709416810147,535.3698468786808,817.2146315927234,12,12,0.8553968760791002,0.05371909515423418,32.73803809403215,-0.04774979271436528,0.9269891053986038,77.30193994277676,-4.1628129066488754e-05,3.7113182985531236e-06,1.0,1.0,0.0,103.18947413327096,0.0,1.0,36.46874183386673,0.0,0.0,1.0
frame_0010.jpg,frame_0010,10,D:\visualization2026\visualization\left_downsample2_Q21\frame_0010.jpg,D:\visualization2026\visualization\right_downsample2_Q21\frame_0010.jpg,D:\visualization2026\dowsample2_Q21\stitched_frames\frame_0010.jpg,D:\visualization2026\dowsample2_Q21_hess_matched\stitched_frames\frame_0010.jpg,1735,1236,-0.010811749907019969,0.0018757986666064902,39.25960967228534,1.762640613781006,-19.231884645213427,5.011167546616434,58.49149431749877,-3.2485269328354285,58.581633936988716,58.49149431749877,-3.2485269328354285,58.581633936988716,0,29.245747158749385,-1.6242634664177142,-29.245747158749385,1.6242634664177142,0,0,58.581633936988716,515.3363142997753,821.2295800057975,534.5681989449887,816.2184124591811,12,12,0.8550092397330187,0.05212450808241448,28.847693302073043,-0.047506664842700115,0.9257519860672712,74.25597982905202,-4.168362090388219e-05,2.447776503068692e-06,1.0,1.0,0.0,105.75425284125062,0.0,1.0,37.624263466417716,0.0,0.0,1.0
frame_0012.jpg,frame_0012,12,D:\visualization2026\visualization\left_downsample2_Q21\frame_0012.jpg,D:\visualization2026\visualization\right_downsample2_Q21\frame_0012.jpg,D:\visualization2026\dowsample2_Q21\stitched_frames\frame_0012.jpg,D:\visualization2026\dowsample2_Q21_hess_matched\stitched_frames\frame_0012.jpg,1739,1236,-0.01021446468135559,0.0015999611644182538,37.24615957287541,1.6105950804680809,-17.913438375849296,7.069838935460098,55.15959794872471,-5.459243854992017,55.42909515167303,55.15959794872471,-5.459243854992017,55.42909515167303,0,27.579798974362355,-2.7296219274960083,-27.579798974362355,2.7296219274960083,0,0,55.42909515167303,520.1668718239404,822.9176307335673,538.0803101997897,815.8477917981072,12,12,0.8612866222736618,0.052682693828507425,27.23827628994514,-0.04693744788453733,0.9296897838373716,72.33220359958337,-3.8984550148202444e-05,2.6654179993409385e-06,1.0,1.0,0.0,111.42020102563765,0.0,1.0,38.729621927496005,0.0,0.0,1.0
frame_0014.jpg,frame_0014,14,D:\visualization2026\visualization\left_downsample2_Q21\frame_0014.jpg,D:\visualization2026\visualization\right_downsample2_Q21\frame_0014.jpg,D:\visualization2026\dowsample2_Q21\stitched_frames\frame_0014.jpg,D:\visualization2026\dowsample2_Q21_hess_matched\stitched_frames\frame_0014.jpg,1742,1237,-0.010176734489706324,0.0016722047372101784,37.0380502801218,1.629456500103554,-21.458083371729913,4.494038895454651,58.496133651851714,-2.8645823953510967,58.566231605892604,58.496133651851714,-2.8645823953510967,58.566231605892604,0,29.248066825925857,-1.4322911976755484,-29.248066825925857,1.4322911976755484,0,0,58.566231605892604,519.9770943882273,821.2065489195124,541.4351777599572,816.7125100240578,12,12,0.8638256695380209,0.05038374737239577,29.279189816614913,-0.046387858951576544,0.9288090890355937,72.68610352931996,-3.755195883548678e-05,3.3642970279159302e-06,1.0,1.0,0.0,112.75193317407414,0.0,1.0,38.432291197675546,0.0,0.0,1.0
frame_0016.jpg,frame_0016,16,D:\visualization2026\visualization\left_downsample2_Q21\frame_0016.jpg,D:\visualization2026\visualization\right_downsample2_Q21\frame_0016.jpg,D:\visualization2026\dowsample2_Q21\stitched_frames\frame_0016.jpg,D:\visualization2026\dowsample2_Q21_hess_matched\stitched_frames\frame_0016.jpg,1761,1251,-0.010246735526917683,0.001810138795982838,37.17871987574187,1.680801832246504,-32.620759264764956,-8.531943306590392,69.79947914050683,10.212745138836896,70.54266405202517,69.79947914050683,10.212745138836896,70.54266405202517,0,34.899739570253416,5.106372569418448,-34.899739570253416,-5.106372569418448,0,0,70.54266405202517,528.2837974658787,822.4257535206716,560.9045567306437,830.957696827262,12,12,0.8714371922647153,0.06272093057148108,34.703141360139085,-0.04384167818706396,0.9445387659899127,74.90963253690828,-3.3618721274105914e-05,1.30502008960997e-05,1.0,1.0,0.0,126.10026042974658,0.0,1.0,45.89362743058155,0.0,0.0,1.0
frame_0018.jpg,frame_0018,18,D:\visualization2026\visualization\left_downsample2_Q21\frame_0018.jpg,D:\visualization2026\visualization\right_downsample2_Q21\frame_0018.jpg,D:\visualization2026\dowsample2_Q21\stitched_frames\frame_0018.jpg,D:\visualization2026\dowsample2_Q21_hess_matched\stitched_frames\frame_0018.jpg,1762,1249,-0.010286931343287287,0.001875608167533363,37.27188971692796,1.7059249731379547,-33.52429638418039,-9.26976465573,70.79618610110835,10.975689628867954,71.6419271746092,70.79618610110835,10.975689628867954,71.6419271746092,0,35.39809305055417,5.487844814433977,-35.39809305055417,-5.487844814433977,0,0,71.6419271746092,527.2882282318101,820.2766446917822,560.8125246159905,829.5464093475122,12,12,0.8744970264950042,0.05794274159278679,35.28834156546635,-0.042532729927854084,0.9416514071288015,73.15835753870562,-3.181746650639027e-05,9.54009996988117e-06,1.0,1.0,0.0,126.60190694944583,0.0,1.0,43.51215518556602,0.0,0.0,1.0
