frame,stem,frame_index,left_path,right_path,base_stitched_path,output_path,output_width,output_height,hess_residual_x,hess_residual_y,target_dx,target_dy,measured_dx,measured_dy,correction_dx,correction_dy,correction_norm,left_translation_x,left_translation_y,right_translation_x,right_translation_y,selected_left_rank,selected_right_rank,selected_pair_error_to_target,selected_left_x,selected_left_y,selected_right_x,selected_right_y,left_candidate_count,right_candidate_count,canvas_left_h_11,canvas_left_h_12,canvas_left_h_13,canvas_left_h_21,canvas_left_h_22,canvas_left_h_23,canvas_left_h_31,canvas_left_h_32,canvas_left_h_33,canvas_right_h_11,canvas_right_h_12,canvas_right_h_13,canvas_right_h_21,canvas_right_h_22,canvas_right_h_23,canvas_right_h_31,canvas_right_h_32,canvas_right_h_33
frame_0000.jpg,frame_0000,0,D:\visualization2026\visualization\left_downsample2_Q13\frame_0000.jpg,D:\visualization2026\visualization\right_downsample2_Q13\frame_0000.jpg,D:\visualization2026\dowsample2_Q13\stitched_frames\frame_0000.jpg,D:\visualization2026\dowsample2_Q13_hess_matched\stitched_frames\frame_0000.jpg,1668,1297,0.018618671504582518,-0.10522452048436308,52.458369616362326,-35.375224009191015,86.60301450620602,-0.8900982702871261,-34.1446448898437,-34.48512573890389,48.529173410244084,-17.07232244492185,-17.242562869451945,17.07232244492185,17.242562869451945,0,1,48.529173410244084,553.3137827779841,869.3087485428654,466.7107682717781,870.1988468131525,12,12,0.8931119950146389,0.07493993592313984,-17.203837355345325,-0.08434865329606199,0.9521828471700091,118.96343882926769,-3.741694663507287e-05,4.467324381347946e-06,1.0,1.0,0.0,85.07232244492185,0.0,1.0,114.24256286945194,0.0,0.0,1.0
frame_0002.jpg,frame_0002,2,D:\visualization2026\visualization\left_downsample2_Q13\frame_0002.jpg,D:\visualization2026\visualization\right_downsample2_Q13\frame_0002.jpg,D:\visualization2026\dowsample2_Q13\stitched_frames\frame_0002.jpg,D:\visualization2026\dowsample2_Q13_hess_matched\stitched_frames\frame_0002.jpg,1668,1297,0.018038835588510077,-0.10581535367049633,51.049803582114976,-33.17537101867056,89.26417539304384,0.7838750757701973,-38.21437181092887,-33.95924609444076,51.123073149085094,-19.107185905464434,-16.97962304722038,19.107185905464434,16.97962304722038,0,0,51.123073149085094,555.7995713696163,871.1551508588107,466.53539597657243,870.3712757830405,12,12,0.8931881333921516,0.07493084552798984,-19.23870081588791,-0.08435849170135867,0.9521840218074878,119.22637865149926,-3.741694663507287e-05,4.467324381347946e-06,1.0,1.0,0.0,87.10718590546443,0.0,1.0,113.97962304722037,0.0,0.0,1.0
frame_0004.jpg,frame_0004,4,D:\visualization2026\visualization\left_downsample2_Q13\frame_0004.jpg,D:\visualization2026\visualization\right_downsample2_Q13\frame_0004.jpg,D:\visualization2026\dowsample2_Q13\stitched_frames\frame_0004.jpg,D:\visualization2026\dowsample2_Q13_hess_matched\stitched_frames\frame_0004.jpg,1668,1297,0.01769951457847249,-0.10627589699162507,50.232189508573896,-31.855422185735375,82.3461395119366,-10.729648127497853,-32.1139500033627,-21.12577405823752,38.43961647022744,-16.05697500168135,-10.56288702911876,16.05697500168135,10.56288702911876,0,0,38.43961647022744,555.6987985031647,871.4226270918003,473.35265899122805,882.1522752192982,12,12,0.8930740038135391,0.07494447180952857,-16.188489912104828,-0.08459858637051933,0.9522126874487502,125.64311466960088,-3.741694663507287e-05,4.467324381347946e-06,1.0,1.0,0.0,84.05697500168135,0.0,1.0,107.56288702911876,0.0,0.0,1.0
frame_0006.jpg,frame_0006,6,D:\visualization2026\visualization\left_downsample2_Q13\frame_0006.jpg,D:\visualization2026\visualization\right_downsample2_Q13\frame_0006.jpg,D:\visualization2026\dowsample2_Q13\stitched_frames\frame_0006.jpg,D:\visualization2026\dowsample2_Q13_hess_matched\stitched_frames\frame_0006.jpg,1668,1297,0.01791088585882253,-0.10642189661362542,50.76669753942805,-32.554743417393276,83.35208732727415,-11.486933598621704,-32.5853897878461,-21.067809818771572,38.802838017157875,-16.29269489392305,-10.533904909385786,16.29269489392305,10.533904909385786,0,0,38.802838017157875,555.8824565213988,871.2212839480238,472.53036919412466,882.7082175466455,12,12,0.893082823732168,0.07494341877230679,-16.424209804346525,-0.08459967079294675,0.9522128169212803,125.67209678933385,-3.741694663507287e-05,4.467324381347946e-06,1.0,1.0,0.0,84.29269489392306,0.0,1.0,107.53390490938578,0.0,0.0,1.0
frame_0008.jpg,frame_0008,8,D:\visualization2026\visualization\left_downsample2_Q13\frame_0008.jpg,D:\visualization2026\visualization\right_downsample2_Q13\frame_0008.jpg,D:\visualization2026\dowsample2_Q13\stitched_frames\frame_0008.jpg,D:\visualization2026\dowsample2_Q13_hess_matched\stitched_frames\frame_0008.jpg,1668,1297,0.01897531843246114,-0.10611546415800538,53.397764946523814,-36.37217090511928,82.45495971351454,-10.940375329820995,-29.057194766990726,-25.43179557529829,38.614722502053475,-14.528597383495363,-12.715897787649144,14.528597383495363,12.715897787649144,0,0,38.614722502053475,555.4810254556819,871.4476575412627,473.02606574216736,882.3880328710837,12,12,0.8930168165897612,0.0749512995681262,-14.66011229391884,-0.08451802728186265,0.9522030692512953,123.49010391107049,-3.741694663507287e-05,4.467324381347946e-06,1.0,1.0,0.0,82.52859738349537,0.0,1.0,109.71589778764914,0.0,0.0,1.0
frame_0010.jpg,frame_0010,10,D:\visualization2026\visualization\left_downsample2_Q13\frame_0010.jpg,D:\visualization2026\visualization\right_downsample2_Q13\frame_0010.jpg,D:\visualization2026\dowsample2_Q13\stitched_frames\frame_0010.jpg,D:\visualization2026\dowsample2_Q13_hess_matched\stitched_frames\frame_0010.jpg,1668,1297,0.020415201378770564,-0.10562794585065516,56.95262259759689,-41.55682133192845,82.6738732862969,-10.87479017774092,-25.721250688700003,-30.682031154187527,40.037104949502584,-12.860625344350002,-15.341015577093764,12.860625344350002,15.341015577093764,0,0,40.037104949502584,555.8223718465601,871.3419930390423,473.14849856026325,882.2167832167833,12,12,0.8929544061689837,0.07495875094028408,-12.992140254773478,-0.08441980338962422,0.9521913419985906,120.86498612162586,-3.741694663507287e-05,4.467324381347946e-06,1.0,1.0,0.0,80.86062534435,0.0,1.0,112.34101557709377,0.0,0.0,1.0
frame_0012.jpg,frame_0012,12,D:\visualization2026\visualization\left_downsample2_Q13\frame_0012.jpg,D:\visualization2026\visualization\right_downsample2_Q13\frame_0012.jpg,D:\visualization2026\dowsample2_Q13\stitched_frames\frame_0012.jpg,D:\visualization2026\dowsample2_Q13_hess_matched\stitched_frames\frame_0012.jpg,1668,1297,0.02131596389121912,-0.10532901921582631,59.17682422944607,-44.79851764217658,82.77031210397672,-11.08228779441356,-23.593487874530652,-33.71622984776302,41.15138910453462,-11.796743937265326,-16.85811492388151,11.796743937265326,16.85811492388151,0,0,41.15138910453462,555.4351386023994,870.9566186198871,472.6648264984227,882.0389064143006,12,12,0.8929145989751488,0.07496350364363281,-11.928258847688802,-0.08436303816432536,0.9521845646236897,119.34788677483812,-3.741694663507287e-05,4.467324381347946e-06,1.0,1.0,0.0,79.79674393726532,0.0,1.0,113.85811492388152,0.0,0.0,1.0
frame_0014.jpg,frame_0014,14,D:\visualization2026\visualization\left_downsample2_Q13\frame_0014.jpg,D:\visualization2026\visualization\right_downsample2_Q13\frame_0014.jpg,D:\visualization2026\dowsample2_Q13\stitched_frames\frame_0014.jpg,D:\visualization2026\dowsample2_Q13_hess_matched\stitched_frames\frame_0014.jpg,1668,1297,0.02138533713310073,-0.10524542668778301,59.34459806983665,-45.06537805404685,82.52112648370479,-10.762728315925415,-23.17652841386814,-34.30264973812144,41.398348377381915,-11.58826420693407,-17.15132486906072,11.58826420693407,17.15132486906072,0,0,41.398348377381915,555.7970881484022,871.0866874645656,473.2759616646974,881.849415780491,12,12,0.8929067983002045,0.07496443499021514,-11.719779117357547,-0.08435206714345372,0.9521832547597529,119.05467682965892,-3.741694663507287e-05,4.467324381347946e-06,1.0,1.0,0.0,79.58826420693407,0.0,1.0,114.15132486906072,0.0,0.0,1.0
frame_0016.jpg,frame_0016,16,D:\visualization2026\visualization\left_downsample2_Q13\frame_0016.jpg,D:\visualization2026\visualization\right_downsample2_Q13\frame_0016.jpg,D:\visualization2026\dowsample2_Q13\stitched_frames\frame_0016.jpg,D:\visualization2026\dowsample2_Q13_hess_matched\stitched_frames\frame_0016.jpg,1668,1297,0.021323193438761157,-0.10513998622877989,59.183812529260834,-44.87752581856171,82.48058244610371,-10.205554194584806,-23.296769916842877,-34.6719716239769,41.77182190008205,-11.648384958421438,-17.33598581198845,11.648384958421438,17.33598581198845,0,0,41.77182190008205,555.8056837135805,871.8600409968434,473.3251012674768,882.0655951914282,12,12,0.8929090478351546,0.07496416641131619,-11.779899868844915,-0.08434515769480662,0.9521824298194201,118.87001588673118,-3.741694663507287e-05,4.467324381347946e-06,1.0,1.0,0.0,79.64838495842145,0.0,1.0,114.33598581198845,0.0,0.0,1.0
frame_0018.jpg,frame_0018,18,D:\visualization2026\visualization\left_downsample2_Q13\frame_0018.jpg,D:\visualization2026\visualization\right_downsample2_Q13\frame_0018.jpg,D:\visualization2026\dowsample2_Q13\stitched_frames\frame_0018.jpg,D:\visualization2026\dowsample2_Q13_hess_matched\stitched_frames\frame_0018.jpg,1668,1297,0.021287336368494558,-0.10511606359857825,59.093187641051486,-44.758652957247655,83.32841167682085,-10.835853558288477,-24.235224035769363,-33.92279939895918,41.69055532283011,-12.117612017884682,-16.96139969947959,12.117612017884682,16.96139969947959,0,0,41.69055532283011,556.0047014389165,871.4994845865925,472.6762897620957,882.335338144881,12,12,0.8929266048789982,0.07496207022183306,-12.249126928308158,-0.0843591735633886,0.9521841032170936,119.24460199924005,-3.741694663507287e-05,4.467324381347946e-06,1.0,1.0,0.0,80.11761201788468,0.0,1.0,113.96139969947959,0.0,0.0,1.0
