frame,stem,frame_index,left_path,right_path,base_stitched_path,output_path,output_width,output_height,hess_residual_x,hess_residual_y,target_dx,target_dy,measured_dx,measured_dy,correction_dx,correction_dy,correction_norm,left_translation_x,left_translation_y,right_translation_x,right_translation_y,selected_left_rank,selected_right_rank,selected_pair_error_to_target,selected_left_x,selected_left_y,selected_right_x,selected_right_y,left_candidate_count,right_candidate_count,canvas_left_h_11,canvas_left_h_12,canvas_left_h_13,canvas_left_h_21,canvas_left_h_22,canvas_left_h_23,canvas_left_h_31,canvas_left_h_32,canvas_left_h_33,canvas_right_h_11,canvas_right_h_12,canvas_right_h_13,canvas_right_h_21,canvas_right_h_22,canvas_right_h_23,canvas_right_h_31,canvas_right_h_32,canvas_right_h_33
frame_0026.jpg,frame_0026,26,D:\visualization2026\visualization\left_downsample2_Q11\frame_0026.jpg,D:\visualization2026\visualization\right_downsample2_Q11\frame_0026.jpg,D:\visualization2026\dowsample2_Q11\stitched_frames\frame_0026.jpg,D:\visualization2026\dowsample2_Q11_hess_matched\stitched_frames\frame_0026.jpg,1668,1297,0.01982948497252532,-0.04526010757284456,22.6195261878119,-30.895385234391643,125.06201890265044,-14.15939454777913,-102.44249271483854,-16.735990686612514,103.80056694398219,-51.22124635741927,-8.367995343306257,51.22124635741927,8.367995343306257,0,0,103.80056694398219,585.5208034114788,881.7627593884222,460.4587845088284,895.9221539362013,12,12,0.894389743478318,0.07478738160274874,-51.352761267842745,-0.08468071251559714,0.9522224927418926,127.83800635541337,-3.741694663507287e-05,4.467324381347946e-06,1.0,1.0,0.0,119.22124635741926,0.0,1.0,105.36799534330626,0.0,0.0,1.0
frame_0028.jpg,frame_0028,28,D:\visualization2026\visualization\left_downsample2_Q11\frame_0028.jpg,D:\visualization2026\visualization\right_downsample2_Q11\frame_0028.jpg,D:\visualization2026\dowsample2_Q11\stitched_frames\frame_0028.jpg,D:\visualization2026\dowsample2_Q11_hess_matched\stitched_frames\frame_0028.jpg,1668,1297,0.020565185771163036,-0.04575668532006848,22.39349128237992,-30.684583159168874,125.26582680121726,-14.058378181808962,-102.87233551883733,-16.62620497735991,104.20723634685562,-51.436167759418666,-8.313102488679956,51.436167759418666,8.313102488679956,0,0,104.20723634685562,585.4505681049296,881.3507614459801,460.18474130371237,895.409139627789,12,12,0.8943977851809474,0.07478642147912952,-51.56768266984214,-0.08468276643860934,0.9522227379660805,127.89289921003967,-3.741694663507287e-05,4.467324381347946e-06,1.0,1.0,0.0,119.43616775941867,0.0,1.0,105.31310248867996,0.0,0.0,1.0
frame_0030.jpg,frame_0030,30,D:\visualization2026\visualization\left_downsample2_Q11\frame_0030.jpg,D:\visualization2026\visualization\right_downsample2_Q11\frame_0030.jpg,D:\visualization2026\dowsample2_Q11\stitched_frames\frame_0030.jpg,D:\visualization2026\dowsample2_Q11_hess_matched\stitched_frames\frame_0030.jpg,1668,1297,0.021102639577043114,-0.04624629672303883,22.34262006932263,-30.67613879061516,35.568405094084255,-13.345956738179979,-13.225785024761624,-17.33018205243518,21.800380718963492,-6.612892512380812,-8.66509102621759,6.612892512380812,8.66509102621759,8,1,21.800380718963492,1315.1877793050235,112.48735953438289,1279.6193742109392,125.83331627256287,12,12,0.8927206350830197,0.07498666158949248,-6.744407422804288,-0.08466959610228414,0.9522211655191047,127.54091067250204,-3.741694663507287e-05,4.467324381347946e-06,1.0,1.0,0.0,74.61289251238081,0.0,1.0,105.6650910262176,0.0,0.0,1.0
frame_0032.jpg,frame_0032,32,D:\visualization2026\visualization\left_downsample2_Q11\frame_0032.jpg,D:\visualization2026\visualization\right_downsample2_Q11\frame_0032.jpg,D:\visualization2026\dowsample2_Q11\stitched_frames\frame_0032.jpg,D:\visualization2026\dowsample2_Q11_hess_matched\stitched_frames\frame_0032.jpg,1668,1297,0.020938740538847256,-0.04636542141339378,22.59992373168398,-30.986739797076538,124.8688827231689,-13.709577599095724,-102.26895899148491,-17.277162197980815,103.7180809059701,-51.134479495742454,-8.638581098990407,51.134479495742454,8.638581098990407,0,0,103.7180809059701,587.6613812107672,881.6546087287929,462.7924984875983,895.3641863278887,12,12,0.8943864969272849,0.0747877692184654,-51.26599440616593,-0.08467058802281649,0.952221283947549,127.56742059972922,-3.741694663507287e-05,4.467324381347946e-06,1.0,1.0,0.0,119.13447949574245,0.0,1.0,105.63858109899041,0.0,0.0,1.0
frame_0034.jpg,frame_0034,34,D:\visualization2026\visualization\left_downsample2_Q11\frame_0034.jpg,D:\visualization2026\visualization\right_downsample2_Q11\frame_0034.jpg,D:\visualization2026\dowsample2_Q11\stitched_frames\frame_0034.jpg,D:\visualization2026\dowsample2_Q11_hess_matched\stitched_frames\frame_0034.jpg,1668,1297,0.0204469974565592,-0.045759577024153245,22.504263663285546,-30.813306008058795,38.575287332374955,-22.651948848812395,-16.07102366908941,-8.1613571592464,18.02458189399173,-8.035511834544705,-4.0806785796232,8.035511834544705,4.0806785796232,9,1,18.02458189399173,1320.5716140468635,102.80249894548362,1281.9963267144885,125.45444779429602,12,12,0.8927738651542791,0.07498030628750921,-8.167026744968181,-0.08484113081815152,0.9522416455766016,132.12532311909644,-3.741694663507287e-05,4.467324381347946e-06,1.0,1.0,0.0,76.0355118345447,0.0,1.0,101.0806785796232,0.0,0.0,1.0
frame_0036.jpg,frame_0036,36,D:\visualization2026\visualization\left_downsample2_Q11\frame_0036.jpg,D:\visualization2026\visualization\right_downsample2_Q11\frame_0036.jpg,D:\visualization2026\dowsample2_Q11\stitched_frames\frame_0036.jpg,D:\visualization2026\dowsample2_Q11_hess_matched\stitched_frames\frame_0036.jpg,1668,1297,0.01997007662059075,-0.04516451800881331,22.404752914954678,-30.636521089390357,124.20924594816398,-14.047254084180963,-101.8044930332093,-16.589267005209393,103.14726647623236,-50.90224651660465,-8.294633502604697,50.90224651660465,8.294633502604697,0,0,103.14726647623236,596.4293059733358,881.8703565267203,472.2200600251718,895.9176106109013,12,12,0.8943778074782976,0.07478880667851526,-51.033761427028125,-0.08468345749167572,0.9522228204730323,127.91136819611494,-3.741694663507287e-05,4.467324381347946e-06,1.0,1.0,0.0,118.90224651660465,0.0,1.0,105.2946335026047,0.0,0.0,1.0
frame_0038.jpg,frame_0038,38,D:\visualization2026\visualization\left_downsample2_Q11\frame_0038.jpg,D:\visualization2026\visualization\right_downsample2_Q11\frame_0038.jpg,D:\visualization2026\dowsample2_Q11\stitched_frames\frame_0038.jpg,D:\visualization2026\dowsample2_Q11_hess_matched\stitched_frames\frame_0038.jpg,1668,1297,0.01973034955951125,-0.04529651425277788,22.74304948009029,-31.042350022448364,125.07102922275675,-14.93270413645871,-102.32797974266646,-16.109645885989654,103.58830111932302,-51.16398987133323,-8.054822942994827,51.16398987133323,8.054822942994827,0,0,103.58830111932302,600.4690847783123,881.6403514190969,475.3980555555556,896.5730555555556,12,12,0.8943876011154336,0.07478763738604503,-51.295504781756705,-0.08469243047058717,0.9522238917845921,128.1511787557248,-3.741694663507287e-05,4.467324381347946e-06,1.0,1.0,0.0,119.16398987133323,0.0,1.0,105.05482294299483,0.0,0.0,1.0
frame_0040.jpg,frame_0040,40,D:\visualization2026\visualization\left_downsample2_Q11\frame_0040.jpg,D:\visualization2026\visualization\right_downsample2_Q11\frame_0040.jpg,D:\visualization2026\dowsample2_Q11\stitched_frames\frame_0040.jpg,D:\visualization2026\dowsample2_Q11_hess_matched\stitched_frames\frame_0040.jpg,1668,1297,0.019539791613273655,-0.04593916831334385,23.49631764215698,-31.981983494410837,124.03376764391732,-14.13725004201683,-100.53745000176033,-17.844733452394006,102.10883098362967,-50.26872500088017,-8.922366726197003,50.26872500088017,8.922366726197003,0,0,102.10883098362967,604.7577765435936,882.3623454272388,480.72400889967633,896.4995954692556,12,12,0.8943541030375516,0.07479163682462857,-50.40023991130364,-0.0846599696311475,0.9522200161850976,127.28363497252263,-3.741694663507287e-05,4.467324381347946e-06,1.0,1.0,0.0,118.26872500088017,0.0,1.0,105.922366726197,0.0,0.0,1.0
frame_0042.jpg,frame_0042,42,D:\visualization2026\visualization\left_downsample2_Q11\frame_0042.jpg,D:\visualization2026\visualization\right_downsample2_Q11\frame_0042.jpg,D:\visualization2026\dowsample2_Q11\stitched_frames\frame_0042.jpg,D:\visualization2026\dowsample2_Q11_hess_matched\stitched_frames\frame_0042.jpg,1668,1297,0.019422148625055452,-0.0464111609758492,24.029130746062627,-32.648417368729696,27.40829160922226,-14.84225414519564,-3.3791608631596333,-17.806163223534057,18.123966919034213,-1.6895804315798166,-8.903081611767028,1.6895804315798166,8.903081611767028,4,1,18.123966919034213,1307.742432452397,110.98409759263284,1280.3341408431747,125.82635173782847,12,12,0.8925364197776245,0.07500865562158802,-1.821095342003293,-0.08466069122124498,0.9522201023379594,127.30292008695261,-3.741694663507287e-05,4.467324381347946e-06,1.0,1.0,0.0,69.68958043157981,0.0,1.0,105.90308161176702,0.0,0.0,1.0
frame_0044.jpg,frame_0044,44,D:\visualization2026\visualization\left_downsample2_Q11\frame_0044.jpg,D:\visualization2026\visualization\right_downsample2_Q11\frame_0044.jpg,D:\visualization2026\dowsample2_Q11\stitched_frames\frame_0044.jpg,D:\visualization2026\dowsample2_Q11_hess_matched\stitched_frames\frame_0044.jpg,1668,1297,0.01948125109182358,-0.04620910753046591,23.7930408902253,-32.353851497023435,121.54543848980285,-14.948566009995943,-97.75239759957755,-17.40528548702749,99.28985446333792,-48.876198799788774,-8.702642743513746,48.876198799788774,8.702642743513746,0,0,99.28985446333792,613.2851619576653,882.253414558016,491.73972346786246,897.2019805680119,12,12,0.8943019989589974,0.07479785769087836,-49.00771371021225,-0.08466819103168201,0.9522209977634025,127.50335895520588,-3.741694663507287e-05,4.467324381347946e-06,1.0,1.0,0.0,116.87619879978877,0.0,1.0,105.70264274351375,0.0,0.0,1.0
frame_0046.jpg,frame_0046,46,D:\visualization2026\visualization\left_downsample2_Q11\frame_0046.jpg,D:\visualization2026\visualization\right_downsample2_Q11\frame_0046.jpg,D:\visualization2026\dowsample2_Q11\stitched_frames\frame_0046.jpg,D:\visualization2026\dowsample2_Q11_hess_matched\stitched_frames\frame_0046.jpg,1668,1297,0.019863156879146193,-0.045906927777913706,23.17132849630632,-31.601878474389867,126.15653762818891,-14.674347641738336,-102.9852091318826,-16.92753083265153,104.36711455256375,-51.4926045659413,-8.463765416325765,51.4926045659413,8.463765416325765,0,0,104.36711455256375,622.8224199811301,882.8936915739479,496.6658823529412,897.5680392156862,12,12,0.8943998968739252,0.07478616935760773,-51.624119476364775,-0.08467712909188573,0.9522220649059104,127.74223628239386,-3.741694663507287e-05,4.467324381347946e-06,1.0,1.0,0.0,119.49260456594129,0.0,1.0,105.46376541632577,0.0,0.0,1.0
frame_0048.jpg,frame_0048,48,D:\visualization2026\visualization\left_downsample2_Q11\frame_0048.jpg,D:\visualization2026\visualization\right_downsample2_Q11\frame_0048.jpg,D:\visualization2026\dowsample2_Q11\stitched_frames\frame_0048.jpg,D:\visualization2026\dowsample2_Q11_hess_matched\stitched_frames\frame_0048.jpg,1668,1297,0.020285689092199216,-0.045629102230996296,22.534371097276676,-30.8347447218291,131.94779558104028,-12.385310999836065,-109.4134244837636,-18.449433721993035,110.95800584872845,-54.7067122418818,-9.224716860996518,54.7067122418818,9.224716860996518,0,0,110.95800584872845,629.7628380159247,885.7942812350678,497.8150424348844,898.1795922349039,12,12,0.8945201589693152,0.07477181089602274,-54.83822715230528,-0.0846486566122886,0.9522186654889686,126.98128483772311,-3.741694663507287e-05,4.467324381347946e-06,1.0,1.0,0.0,122.7067122418818,0.0,1.0,106.22471686099652,0.0,0.0,1.0
frame_0050.jpg,frame_0050,50,D:\visualization2026\visualization\left_downsample2_Q11\frame_0050.jpg,D:\visualization2026\visualization\right_downsample2_Q11\frame_0050.jpg,D:\visualization2026\dowsample2_Q11\stitched_frames\frame_0050.jpg,D:\visualization2026\dowsample2_Q11_hess_matched\stitched_frames\frame_0050.jpg,1668,1297,0.020454356087455883,-0.045390605682667104,22.165180260393747,-30.38210637190253,130.68192810660003,-11.399746290288476,-108.51674784620627,-18.982360081614054,110.16448864032895,-54.258373923103136,-9.491180040807027,54.258373923103136,9.491180040807027,0,0,110.16448864032895,635.7557536099557,886.9853329821558,505.0738255033557,898.3850792724443,12,12,0.8945033835183671,0.0747738137687253,-54.38988883352661,-0.08463868637370942,0.9522174751115088,126.71482165791261,-3.741694663507287e-05,4.467324381347946e-06,1.0,1.0,0.0,122.25837392310314,0.0,1.0,106.49118004080702,0.0,0.0,1.0
frame_0052.jpg,frame_0052,52,D:\visualization2026\visualization\left_downsample2_Q11\frame_0052.jpg,D:\visualization2026\visualization\right_downsample2_Q11\frame_0052.jpg,D:\visualization2026\dowsample2_Q11\stitched_frames\frame_0052.jpg,D:\visualization2026\dowsample2_Q11_hess_matched\stitched_frames\frame_0052.jpg,1668,1297,0.020475510292964405,-0.045306198829233826,22.06979066215925,-30.262804337388108,134.19335300340492,-11.275517493944903,-112.12356234124567,-18.987286843443204,113.7198764234573,-56.06178117062284,-9.493643421721602,56.06178117062284,9.493643421721602,0,0,113.7198764234573,639.791950724702,887.0383397462926,505.5985977212971,898.3138572402376,12,12,0.8945708615111089,0.07476575736355896,-56.19329608104631,-0.0846385942015172,0.9522174641067871,126.71235827699803,-3.741694663507287e-05,4.467324381347946e-06,1.0,1.0,0.0,124.06178117062284,0.0,1.0,106.4936434217216,0.0,0.0,1.0
frame_0054.jpg,frame_0054,54,D:\visualization2026\visualization\left_downsample2_Q11\frame_0054.jpg,D:\visualization2026\visualization\right_downsample2_Q11\frame_0054.jpg,D:\visualization2026\dowsample2_Q11\stitched_frames\frame_0054.jpg,D:\visualization2026\dowsample2_Q11_hess_matched\stitched_frames\frame_0054.jpg,1668,1297,0.02042285090625562,-0.04526611850149412,22.08188320327263,-30.272687134226175,134.81378252170992,-11.684853737245817,-112.7318993184373,-18.587833396980358,114.25405320747349,-56.36594965921865,-9.293916698490179,56.36594965921865,9.293916698490179,0,0,114.25405320747349,644.1967827236077,887.1603915686294,509.3830002018978,898.8452453058752,12,12,0.8945822425672146,0.07476439854425382,-56.497464569642126,-0.08464606736566195,0.9522183563508474,126.91208500022945,-3.741694663507287e-05,4.467324381347946e-06,1.0,1.0,0.0,124.36594965921864,0.0,1.0,106.29391669849018,0.0,0.0,1.0
frame_0056.jpg,frame_0056,56,D:\visualization2026\visualization\left_downsample2_Q11\frame_0056.jpg,D:\visualization2026\visualization\right_downsample2_Q11\frame_0056.jpg,D:\visualization2026\dowsample2_Q11\stitched_frames\frame_0056.jpg,D:\visualization2026\dowsample2_Q11_hess_matched\stitched_frames\frame_0056.jpg,1668,1297,0.020319068629124304,-0.0451374256334222,22.06094696823742,-30.235132085426834,141.17029701400492,-11.500930183192054,-119.1093500457675,-18.73420190223478,120.57366042896297,-59.55467502288375,-9.36710095111739,59.55467502288375,9.36710095111739,0,0,120.57366042896297,652.9752605715287,887.4699158358134,511.80496355752376,898.9708460190054,12,12,0.8947015549339808,0.0747501534736913,-59.686189933307226,-0.08464332903438687,0.9522180294130513,126.83890074760224,-3.741694663507287e-05,4.467324381347946e-06,1.0,1.0,0.0,127.55467502288374,0.0,1.0,106.3671009511174,0.0,0.0,1.0
