frame,source_width,source_height,crop_left,crop_top,crop_right,crop_bottom,crop_width,crop_height,invalid_pixels_inside_crop,output_width,output_height
frame_0000.jpg,1668,1297,66,0,1662,1185,1596,1185,0,1596,1185
frame_0002.jpg,1668,1297,65,0,1661,1185,1596,1185,0,1596,1185
frame_0004.jpg,1668,1297,65,0,1661,1186,1596,1186,0,1596,1186
frame_0006.jpg,1668,1297,66,0,1662,1186,1596,1186,0,1596,1186
frame_0008.jpg,1668,1297,67,0,1663,1187,1596,1187,0,1596,1187
frame_0010.jpg,1668,1297,69,0,1665,1187,1596,1187,0,1596,1187
frame_0012.jpg,1668,1297,71,0,1668,1187,1597,1187,0,1597,1187
frame_0014.jpg,1668,1297,73,0,1668,1189,1595,1189,0,1595,1189
frame_0016.jpg,1668,1297,74,0,1668,1193,1594,1193,0,1594,1193
frame_0018.jpg,1668,1297,77,3,1668,1199,1591,1196,0,1591,1196
frame_0020.jpg,1668,1297,78,9,1668,1205,1590,1196,0,1590,1196
frame_0022.jpg,1668,1297,78,15,1668,1211,1590,1196,0,1590,1196
frame_0024.jpg,1668,1297,78,23,1668,1219,1590,1196,0,1590,1196
frame_0026.jpg,1668,1297,78,21,1668,1217,1590,1196,0,1590,1196
frame_0028.jpg,1668,1297,73,16,1668,1212,1595,1196,0,1595,1196
frame_0030.jpg,1668,1297,73,15,1668,1211,1595,1196,0,1595,1196
frame_0032.jpg,1668,1297,73,9,1668,1205,1595,1196,0,1595,1196
frame_0034.jpg,1668,1297,73,0,1668,1196,1595,1196,0,1595,1196
frame_0036.jpg,1668,1297,71,0,1668,1193,1597,1193,0,1597,1193
frame_0038.jpg,1668,1297,74,0,1668,1191,1594,1191,0,1594,1191
frame_0040.jpg,1668,1297,73,0,1668,1186,1595,1186,0,1595,1186
frame_0042.jpg,1668,1297,74,0,1668,1186,1594,1186,0,1594,1186
frame_0044.jpg,1668,1297,75,0,1668,1186,1593,1186,0,1593,1186
frame_0046.jpg,1668,1297,76,0,1668,1186,1592,1186,0,1592,1186
frame_0048.jpg,1668,1297,77,0,1668,1186,1591,1186,0,1591,1186
frame_0050.jpg,1668,1297,78,0,1668,1185,1590,1185,0,1590,1185
frame_0052.jpg,1668,1297,79,0,1668,1185,1589,1185,0,1589,1185
frame_0054.jpg,1668,1297,79,0,1668,1185,1589,1185,0,1589,1185
frame_0056.jpg,1668,1297,79,0,1668,1185,1589,1185,0,1589,1185
frame_0058.jpg,1668,1297,79,0,1668,1185,1589,1185,0,1589,1185
frame_0060.jpg,1668,1297,79,0,1668,1185,1589,1185,0,1589,1185
frame_0062.jpg,1668,1297,78,0,1668,1185,1590,1185,0,1590,1185
frame_0064.jpg,1668,1297,77,0,1668,1184,1591,1184,0,1591,1184
frame_0066.jpg,1668,1297,77,0,1668,1184,1591,1184,0,1591,1184
frame_0068.jpg,1668,1297,77,0,1668,1184,1591,1184,0,1591,1184
frame_0070.jpg,1668,1297,76,0,1668,1182,1592,1182,0,1592,1182
frame_0072.jpg,1668,1297,76,0,1668,1181,1592,1181,0,1592,1181
frame_0074.jpg,1668,1297,74,0,1668,1180,1594,1180,0,1594,1180
