frame,source_width,source_height,crop_left,crop_top,crop_right,crop_bottom,crop_width,crop_height,invalid_pixels_inside_crop,output_width,output_height
frame_0000.jpg,1668,1297,56,0,1652,1188,1596,1188,0,1596,1188
frame_0002.jpg,1668,1297,57,0,1653,1188,1596,1188,0,1596,1188
frame_0004.jpg,1668,1297,59,0,1655,1188,1596,1188,0,1596,1188
frame_0006.jpg,1668,1297,60,0,1656,1188,1596,1188,0,1596,1188
frame_0008.jpg,1668,1297,62,0,1658,1188,1596,1188,0,1596,1188
frame_0010.jpg,1668,1297,63,0,1659,1187,1596,1187,0,1596,1187
frame_0012.jpg,1668,1297,63,0,1659,1188,1596,1188,0,1596,1188
frame_0014.jpg,1668,1297,63,0,1659,1188,1596,1188,0,1596,1188
frame_0016.jpg,1668,1297,63,0,1659,1188,1596,1188,0,1596,1188
frame_0018.jpg,1668,1297,63,0,1659,1189,1596,1189,0,1596,1189
frame_0020.jpg,1668,1297,64,0,1660,1189,1596,1189,0,1596,1189
frame_0022.jpg,1668,1297,63,0,1659,1188,1596,1188,0,1596,1188
frame_0024.jpg,1668,1297,64,0,1660,1189,1596,1189,0,1596,1189
frame_0026.jpg,1668,1297,65,0,1661,1189,1596,1189,0,1596,1189
frame_0028.jpg,1668,1297,66,0,1662,1187,1596,1187,0,1596,1187
frame_0030.jpg,1668,1297,66,0,1662,1186,1596,1186,0,1596,1186
frame_0032.jpg,1668,1297,66,0,1662,1187,1596,1187,0,1596,1187
frame_0034.jpg,1668,1297,66,0,1662,1186,1596,1186,0,1596,1186
frame_0036.jpg,1668,1297,65,0,1661,1186,1596,1186,0,1596,1186
frame_0038.jpg,1668,1297,64,0,1660,1186,1596,1186,0,1596,1186
frame_0040.jpg,1668,1297,64,0,1660,1186,1596,1186,0,1596,1186
frame_0042.jpg,1668,1297,65,0,1661,1185,1596,1185,0,1596,1185
frame_0044.jpg,1668,1297,67,0,1663,1185,1596,1185,0,1596,1185
frame_0046.jpg,1668,1297,70,0,1668,1184,1598,1184,0,1598,1184
frame_0048.jpg,1668,1297,73,0,1668,1184,1595,1184,0,1595,1184
frame_0050.jpg,1668,1297,76,0,1668,1184,1592,1184,0,1592,1184
frame_0052.jpg,1668,1297,79,0,1668,1184,1589,1184,0,1589,1184
frame_0054.jpg,1668,1297,81,0,1668,1184,1587,1184,0,1587,1184
frame_0056.jpg,1668,1297,81,0,1668,1184,1587,1184,0,1587,1184
frame_0058.jpg,1668,1297,81,0,1668,1184,1587,1184,0,1587,1184
frame_0060.jpg,1668,1297,81,0,1668,1185,1587,1185,0,1587,1185
frame_0062.jpg,1668,1297,81,0,1668,1184,1587,1184,0,1587,1184
frame_0064.jpg,1668,1297,82,0,1668,1185,1586,1185,0,1586,1185
frame_0066.jpg,1668,1297,82,0,1668,1185,1586,1185,0,1586,1185
frame_0068.jpg,1668,1297,82,0,1668,1185,1586,1185,0,1586,1185
frame_0070.jpg,1668,1297,82,0,1668,1185,1586,1185,0,1586,1185
frame_0072.jpg,1668,1297,81,0,1668,1184,1587,1184,0,1587,1184
frame_0074.jpg,1668,1297,78,0,1668,1185,1590,1185,0,1590,1185
frame_0076.jpg,1668,1297,75,0,1668,1185,1593,1185,0,1593,1185
frame_0078.jpg,1668,1297,74,0,1668,1184,1594,1184,0,1594,1184
frame_0080.jpg,1668,1297,74,0,1668,1184,1594,1184,0,1594,1184
frame_0082.jpg,1668,1297,75,0,1668,1185,1593,1185,0,1593,1185
frame_0084.jpg,1668,1297,78,0,1668,1185,1590,1185,0,1590,1185
frame_0086.jpg,1668,1297,81,0,1668,1184,1587,1184,0,1587,1184
frame_0088.jpg,1668,1297,83,0,1668,1184,1585,1184,0,1585,1184
frame_0090.jpg,1668,1297,84,0,1668,1184,1584,1184,0,1584,1184
frame_0092.jpg,1668,1297,84,0,1668,1184,1584,1184,0,1584,1184
frame_0094.jpg,1668,1297,84,0,1668,1184,1584,1184,0,1584,1184
frame_0096.jpg,1668,1297,86,0,1668,1183,1582,1183,0,1582,1183
frame_0098.jpg,1668,1297,85,0,1668,1183,1583,1183,0,1583,1183
frame_0100.jpg,1668,1297,85,0,1668,1183,1583,1183,0,1583,1183
frame_0102.jpg,1668,1297,84,0,1668,1183,1584,1183,0,1584,1183
frame_0104.jpg,1668,1297,85,0,1668,1180,1583,1180,0,1583,1180
frame_0106.jpg,1668,1297,83,0,1668,1180,1585,1180,0,1585,1180
frame_0108.jpg,1668,1297,84,0,1668,1180,1584,1180,0,1584,1180
frame_0110.jpg,1668,1297,83,0,1668,1180,1585,1180,0,1585,1180
frame_0112.jpg,1668,1297,82,0,1668,1180,1586,1180,0,1586,1180
frame_0114.jpg,1668,1297,80,0,1668,1183,1588,1183,0,1588,1183
frame_0116.jpg,1668,1297,78,0,1668,1184,1590,1184,0,1590,1184
frame_0118.jpg,1668,1297,79,0,1668,1184,1589,1184,0,1589,1184
frame_0120.jpg,1668,1297,80,0,1668,1184,1588,1184,0,1588,1184
frame_0122.jpg,1668,1297,79,0,1668,1180,1589,1180,0,1589,1180
frame_0124.jpg,1668,1297,79,0,1668,1177,1589,1177,0,1589,1177
frame_0126.jpg,1668,1297,79,0,1668,1174,1589,1174,0,1589,1174
frame_0128.jpg,1668,1297,76,0,1668,1171,1592,1171,0,1592,1171
frame_0130.jpg,1668,1297,74,0,1668,1169,1594,1169,0,1594,1169
frame_0132.jpg,1668,1297,74,0,1668,1168,1594,1168,0,1594,1168
frame_0134.jpg,1668,1297,74,0,1668,1168,1594,1168,0,1594,1168
frame_0136.jpg,1668,1297,75,0,1668,1170,1593,1170,0,1593,1170
frame_0138.jpg,1668,1297,77,0,1668,1171,1591,1171,0,1591,1171
