frame,source_width,source_height,crop_left,crop_top,crop_right,crop_bottom,crop_width,crop_height,invalid_pixels_inside_crop,output_width,output_height
frame_0000.jpg,1668,1297,104,0,1668,1177,1564,1177,0,1564,1177
frame_0002.jpg,1668,1297,104,0,1668,1177,1564,1177,0,1564,1177
frame_0004.jpg,1668,1297,55,49,1668,1178,1613,1129,0,1613,1129
frame_0006.jpg,1668,1297,53,48,1668,1179,1615,1131,0,1615,1131
frame_0008.jpg,1668,1297,50,47,1668,1180,1618,1133,0,1618,1133
frame_0010.jpg,1668,1297,51,45,1668,1182,1617,1137,0,1617,1137
frame_0012.jpg,1668,1297,56,40,1668,1178,1612,1138,0,1612,1138
frame_0014.jpg,1668,1297,96,0,1668,1192,1572,1192,0,1572,1192
frame_0016.jpg,1668,1297,82,0,1668,1196,1586,1196,0,1586,1196
frame_0018.jpg,1668,1297,70,3,1668,1199,1598,1196,0,1598,1196
frame_0020.jpg,1668,1297,64,6,1660,1202,1596,1196,0,1596,1196
frame_0022.jpg,1668,1297,62,7,1658,1203,1596,1196,0,1596,1196
frame_0024.jpg,1668,1297,63,5,1659,1201,1596,1196,0,1596,1196
frame_0026.jpg,1668,1297,67,3,1663,1199,1596,1196,0,1596,1196
frame_0028.jpg,1668,1297,70,3,1668,1199,1598,1196,0,1598,1196
frame_0030.jpg,1668,1297,70,0,1668,1197,1598,1197,0,1598,1197
frame_0032.jpg,1668,1297,69,0,1665,1196,1596,1196,0,1596,1196
frame_0034.jpg,1668,1297,69,0,1665,1197,1596,1197,0,1596,1197
frame_0036.jpg,1668,1297,68,0,1664,1197,1596,1197,0,1596,1197
frame_0038.jpg,1668,1297,68,0,1664,1198,1596,1198,0,1596,1198
frame_0040.jpg,1668,1297,67,0,1663,1197,1596,1197,0,1596,1197
frame_0042.jpg,1668,1297,65,0,1661,1195,1596,1195,0,1596,1195
frame_0044.jpg,1668,1297,66,0,1662,1194,1596,1194,0,1596,1194
frame_0046.jpg,1668,1297,66,0,1662,1196,1596,1196,0,1596,1196
frame_0048.jpg,1668,1297,65,0,1661,1197,1596,1197,0,1596,1197
frame_0050.jpg,1668,1297,69,0,1665,1195,1596,1195,0,1596,1195
frame_0052.jpg,1668,1297,72,3,1668,1199,1596,1196,0,1596,1196
frame_0054.jpg,1668,1297,73,4,1668,1200,1595,1196,0,1595,1196
frame_0056.jpg,1668,1297,73,0,1668,1198,1595,1198,0,1595,1198
frame_0058.jpg,1668,1297,72,0,1668,1197,1596,1197,0,1596,1197
frame_0060.jpg,1668,1297,70,0,1668,1198,1598,1198,0,1598,1198
frame_0062.jpg,1668,1297,72,0,1668,1196,1596,1196,0,1596,1196
frame_0064.jpg,1668,1297,72,0,1668,1197,1596,1197,0,1596,1197
frame_0066.jpg,1668,1297,72,3,1668,1199,1596,1196,0,1596,1196
frame_0068.jpg,1668,1297,73,0,1668,1196,1595,1196,0,1595,1196
frame_0070.jpg,1668,1297,71,0,1668,1197,1597,1197,0,1597,1197
frame_0072.jpg,1668,1297,70,0,1668,1196,1598,1196,0,1598,1196
frame_0074.jpg,1668,1297,66,0,1662,1193,1596,1193,0,1596,1193
frame_0076.jpg,1668,1297,64,0,1660,1191,1596,1191,0,1596,1191
frame_0078.jpg,1668,1297,65,0,1661,1189,1596,1189,0,1596,1189
frame_0080.jpg,1668,1297,67,0,1663,1189,1596,1189,0,1596,1189
