frame,stem,frame_index,left_path,right_path,base_stitched_path,output_path,output_width,output_height,hess_residual_x,hess_residual_y,target_dx,target_dy,measured_dx,measured_dy,raw_correction_dx,raw_correction_dy,raw_correction_norm,correction_dx,correction_dy,correction_norm,correction_interpolated,correction_norm_reliable,left_translation_x,left_translation_y,right_translation_x,right_translation_y,selected_left_rank,selected_right_rank,selected_pair_error_to_target,selected_left_x,selected_left_y,selected_right_x,selected_right_y,left_candidate_count,right_candidate_count,canvas_left_h_11,canvas_left_h_12,canvas_left_h_13,canvas_left_h_21,canvas_left_h_22,canvas_left_h_23,canvas_left_h_31,canvas_left_h_32,canvas_left_h_33,canvas_right_h_11,canvas_right_h_12,canvas_right_h_13,canvas_right_h_21,canvas_right_h_22,canvas_right_h_23,canvas_right_h_31,canvas_right_h_32,canvas_right_h_33
frame_0000.jpg,frame_0000,0,D:\visualization2026\visualization\left_downsample2_Q44\frame_0000.jpg,D:\visualization2026\visualization\right_downsample2_Q44\frame_0000.jpg,D:\visualization2026\dowsample2_Q44\stitched_frames\frame_0000.jpg,D:\visualization2026\dowsample2_Q44_hess_matched\stitched_frames\frame_0000.jpg,1668,1297,-0.028988825111934013,0.007250342926072725,99.6015583391538,1.3202927453242201,160.72977500601115,-23.482116996114883,-61.128216666857355,24.802409741439103,65.96831361989247,-68.91283544924453,-42.01312056062441,80.70985806514724,1,1,-34.45641772462226,-21.006560280312204,34.45641772462226,21.006560280312204,0,8,65.96831361989247,568.9879585007092,997.1614975728107,408.258183494698,1020.6436145689256,12,12,0.8937624547800185,0.07486227553044916,-34.58793263504574,-0.08420781600580528,0.9521660321726043,115.19944141840743,-3.741694663507287e-05,4.467324381347946e-06,1.0,1.0,0.0,102.45641772462227,0.0,1.0,118.0065602803122,0.0,0.0,1.0
frame_0002.jpg,frame_0002,2,D:\visualization2026\visualization\left_downsample2_Q44\frame_0002.jpg,D:\visualization2026\visualization\right_downsample2_Q44\frame_0002.jpg,D:\visualization2026\dowsample2_Q44\stitched_frames\frame_0002.jpg,D:\visualization2026\dowsample2_Q44_hess_matched\stitched_frames\frame_0002.jpg,1668,1297,-0.028803486991938243,0.006740266112995094,103.46905601403182,0.2466627728971589,172.8349205994736,42.562404753590386,-69.36586458544178,-42.315741980693225,81.25420105485284,-68.40907248061318,-41.50949667553697,80.01774498143648,0,1,-34.20453624030659,-20.754748337768486,34.20453624030659,20.754748337768486,0,0,81.25420105485284,566.2509060672302,994.5437853167148,393.41598546775657,951.9813805631244,12,12,0.8937530301439615,0.07486340076674525,-34.336051150730064,-0.08421723803982152,0.9521671570982347,115.45125336095114,-3.741694663507287e-05,4.467324381347946e-06,1.0,1.0,0.0,102.2045362403066,0.0,1.0,117.75474833776849,0.0,0.0,1.0
frame_0004.jpg,frame_0004,4,D:\visualization2026\visualization\left_downsample2_Q44\frame_0004.jpg,D:\visualization2026\visualization\right_downsample2_Q44\frame_0004.jpg,D:\visualization2026\dowsample2_Q44\stitched_frames\frame_0004.jpg,D:\visualization2026\dowsample2_Q44_hess_matched\stitched_frames\frame_0004.jpg,1668,1297,-0.02861717087622223,0.006377413226917705,105.90078083383385,-0.48827054349859994,173.00149973828934,40.31436433685053,-67.10071890445549,-40.80263488034913,78.53255051680057,-71.58737338574001,-39.58930801563977,81.80504469423971,0,1,-35.793686692870004,-19.794654007819886,35.793686692870004,19.794654007819886,0,1,78.53255051680057,566.5641702566652,994.5615156769243,393.56267051837585,954.2471513400737,12,12,0.8938124913016401,0.07485630151618289,-35.92520160329348,-0.08425316183812984,0.9521714461510433,116.41134769089975,-3.741694663507287e-05,4.467324381347946e-06,1.0,1.0,0.0,103.79368669287001,0.0,1.0,116.79465400781989,0.0,0.0,1.0
frame_0006.jpg,frame_0006,6,D:\visualization2026\visualization\left_downsample2_Q44\frame_0006.jpg,D:\visualization2026\visualization\right_downsample2_Q44\frame_0006.jpg,D:\visualization2026\dowsample2_Q44\stitched_frames\frame_0006.jpg,D:\visualization2026\dowsample2_Q44_hess_matched\stitched_frames\frame_0006.jpg,1668,1297,-0.02841886082817069,0.006322153064616892,105.27440429188168,-0.5103065414628155,172.12145403416667,39.2873160137932,-66.847049742285,-39.79762255525602,77.7970360637097,-76.31832622648325,-38.02502765815014,85.2665798916258,0,1,-38.159163113241625,-19.01251382907507,38.159163113241625,19.01251382907507,0,0,77.7970360637097,566.0722521125798,994.9069502924233,393.95079807841313,955.6196342786301,12,12,0.8939010002066277,0.07484573416569666,-38.2906780236651,-0.08428242713545908,0.9521749402249334,117.19348786964457,-3.741694663507287e-05,4.467324381347946e-06,1.0,1.0,0.0,106.15916311324162,0.0,1.0,116.01251382907506,0.0,0.0,1.0
frame_0008.jpg,frame_0008,8,D:\visualization2026\visualization\left_downsample2_Q44\frame_0008.jpg,D:\visualization2026\visualization\right_downsample2_Q44\frame_0008.jpg,D:\visualization2026\dowsample2_Q44\stitched_frames\frame_0008.jpg,D:\visualization2026\dowsample2_Q44_hess_matched\stitched_frames\frame_0008.jpg,1668,1297,-0.02812183574827934,0.00668837004668299,99.97508710628627,0.48802423439057113,185.23245621736226,33.202822915597835,-85.25736911107599,-32.71479868120726,91.31854707831359,-81.4504353510362,-35.9380935517691,89.02651283190326,0,1,-40.7252176755181,-17.96904677588455,40.7252176755181,17.96904677588455,0,0,91.31854707831359,568.8289260895473,997.7357910632951,383.596469872185,964.5329681476973,12,12,0.8939970141332471,0.07483427076758672,-40.85673258594158,-0.08432147048650376,0.9521796017307413,118.23695492283508,-3.741694663507287e-05,4.467324381347946e-06,1.0,1.0,0.0,108.72521767551811,0.0,1.0,114.96904677588455,0.0,0.0,1.0
frame_0010.jpg,frame_0010,10,D:\visualization2026\visualization\left_downsample2_Q44\frame_0010.jpg,D:\visualization2026\visualization\right_downsample2_Q44\frame_0010.jpg,D:\visualization2026\dowsample2_Q44\stitched_frames\frame_0010.jpg,D:\visualization2026\dowsample2_Q44_hess_matched\stitched_frames\frame_0010.jpg,1668,1297,-0.02778146844871454,0.007271915296450604,92.31057281987417,2.0084933210866462,185.33120160903212,36.502833514331655,-93.02062878915795,-34.49434019324501,99.21036682573873,-79.85568731708693,-30.889819336399782,85.62191153857624,0,1,-39.927843658543466,-15.444909668199891,39.927843658543466,15.444909668199891,0,0,99.21036682573873,572.2431690275785,1000.7012984266123,386.91196741854634,964.1984649122807,12,12,0.8939671788322058,0.07483783289597382,-40.05935856896694,-0.0844159159899616,0.9521908778699844,120.76109203051973,-3.741694663507287e-05,4.467324381347946e-06,1.0,1.0,0.0,107.92784365854347,0.0,1.0,112.4449096681999,0.0,0.0,1.0
frame_0012.jpg,frame_0012,12,D:\visualization2026\visualization\left_downsample2_Q44\frame_0012.jpg,D:\visualization2026\visualization\right_downsample2_Q44\frame_0012.jpg,D:\visualization2026\dowsample2_Q44\stitched_frames\frame_0012.jpg,D:\visualization2026\dowsample2_Q44_hess_matched\stitched_frames\frame_0012.jpg,1668,1297,-0.027617018617600048,0.007702261080699047,87.16593715730752,3.084003049503359,182.19234736551408,34.965074498291415,-95.02641020820656,-31.881071448788056,100.2318380245572,-71.13178682087229,-22.778586056991987,74.68999316565647,0,1,-35.565893410436146,-11.389293028495993,35.565893410436146,11.389293028495993,0,0,100.2318380245572,571.5900901589869,1000.4886889041572,389.3977427934728,965.5236144058658,12,12,0.8938039679725475,0.07485731914266741,-35.69740832085962,-0.08456766478134173,0.9522089956250803,124.81670867022363,-3.741694663507287e-05,4.467324381347946e-06,1.0,1.0,0.0,103.56589341043615,0.0,1.0,108.389293028496,0.0,0.0,1.0
frame_0014.jpg,frame_0014,14,D:\visualization2026\visualization\left_downsample2_Q44\frame_0014.jpg,D:\visualization2026\visualization\right_downsample2_Q44\frame_0014.jpg,D:\visualization2026\dowsample2_Q44\stitched_frames\frame_0014.jpg,D:\visualization2026\dowsample2_Q44_hess_matched\stitched_frames\frame_0014.jpg,1668,1297,-0.027677504334742642,0.007839499757843038,86.18765435916619,3.3672511026237806,84.74786309451974,19.07538627753354,1.4397912646464448,-15.708135174909758,15.773982045095316,-51.545936156199964,-12.819956023336838,53.11623863433228,1,1,-25.772968078099982,-6.409978011668419,25.772968078099982,6.409978011668419,9,1,15.773982045095316,1174.5357894389433,148.44146704756912,1089.7879263444236,129.36608077003558,12,12,0.8934375466079862,0.07490106731676928,-25.90448298852346,-0.08475397554560558,0.9522312398404573,129.79602368705122,-3.741694663507287e-05,4.467324381347946e-06,1.0,1.0,0.0,93.77296807809998,0.0,1.0,103.40997801166841,0.0,0.0,1.0
frame_0016.jpg,frame_0016,16,D:\visualization2026\visualization\left_downsample2_Q44\frame_0016.jpg,D:\visualization2026\visualization\right_downsample2_Q44\frame_0016.jpg,D:\visualization2026\dowsample2_Q44\stitched_frames\frame_0016.jpg,D:\visualization2026\dowsample2_Q44_hess_matched\stitched_frames\frame_0016.jpg,1668,1297,-0.02778731377146687,0.007958440531242506,85.67640122050864,3.58237766664478,181.53769545154512,27.43589060009117,-95.86129423103648,-23.85351293344639,98.78450187613157,-24.741921534317797,-4.6187889332548595,25.169344298576718,1,1,-12.370960767158898,-2.3093944666274298,12.370960767158898,2.3093944666274298,0,0,98.78450187613157,571.8786426705411,1000.4888651774559,390.340947218996,973.0529745773647,12,12,0.8929360844156299,0.07496093843078845,-12.502475677582375,-0.08490740686128304,0.9522495584773059,133.8966072320922,-3.741694663507287e-05,4.467324381347946e-06,1.0,1.0,0.0,80.37096076715889,0.0,1.0,99.30939446662742,0.0,0.0,1.0
frame_0018.jpg,frame_0018,18,D:\visualization2026\visualization\left_downsample2_Q44\frame_0018.jpg,D:\visualization2026\visualization\right_downsample2_Q44\frame_0018.jpg,D:\visualization2026\dowsample2_Q44\stitched_frames\frame_0018.jpg,D:\visualization2026\dowsample2_Q44_hess_matched\stitched_frames\frame_0018.jpg,1668,1297,-0.027889215728552214,0.00803588307777299,85.52185531523553,3.706363890847476,72.8499711029499,-13.371987596221004,12.671884212285633,17.07835148706848,21.266093647057705,-0.01913113574783587,1.3427755454846932,1.34291182357842,0,1,-0.009565567873917935,0.6713877727423466,0.009565567873917935,-0.6713877727423466,5,1,21.266093647057705,1155.5588312348355,108.61279102443446,1082.7088601318856,121.98477862065546,12,12,0.8924735587511232,0.07501616079294969,-0.14108047829739423,-0.08501893863126431,0.9522628745984792,136.87738947146198,-3.741694663507287e-05,4.467324381347946e-06,1.0,1.0,0.0,68.00956556787392,0.0,1.0,96.32861222725765,0.0,0.0,1.0
