frame,stem,frame_index,left_path,right_path,base_stitched_path,output_path,output_width,output_height,angle_split_dx_deg,angle_split_dy_deg,target_dx,target_dy,measured_dx,measured_dy,raw_correction_dx,raw_correction_dy,correction_dx,correction_dy,correction_norm,correction_interpolated,correction_norm_reliable,selected_pair_error_to_target,final_error_to_target,measurement_source,left_translation_x,left_translation_y,right_translation_x,right_translation_y,selected_left_rank,selected_right_rank,selected_left_canvas_x,selected_left_canvas_y,selected_right_canvas_x,selected_right_canvas_y,left_candidate_count,right_candidate_count,fused_candidate_count,canvas_left_h_11,canvas_left_h_12,canvas_left_h_13,canvas_left_h_21,canvas_left_h_22,canvas_left_h_23,canvas_left_h_31,canvas_left_h_32,canvas_left_h_33,canvas_right_h_11,canvas_right_h_12,canvas_right_h_13,canvas_right_h_21,canvas_right_h_22,canvas_right_h_23,canvas_right_h_31,canvas_right_h_32,canvas_right_h_33,target_dx_before_horizontal_scale,target_dy_before_horizontal_scale,horizontal_scale_alpha,horizontal_px_per_deg,horizontal_scale_extra_dx,horizontal_scale_extra_dy
frame_0020.jpg,frame_0020,20,D:\visualization2026\visualization\left_downsample2_Q45\frame_0020.jpg,D:\visualization2026\visualization\right_downsample2_Q45\frame_0020.jpg,D:\visualization2026\dowsample2_Q45\stitched_frames\frame_0020.jpg,D:\visualization2026\dowsample2_Q45_hess_matched\stitched_frames\frame_0020.jpg,1668,1297,1.5721181201147907,2.652817970378436,49.7794518494,52.2091136113,90.20958485958485,74.59086284086288,-40.43013301017319,-22.381749229539075,18.211813323182106,-8.665548380242434,20.16833838591458,0,1,46.211885417003586,60.2246796214174,fused,9.105906661591053,-4.332774190121217,-9.105906661591053,4.332774190121217,2,0,106.14021164021163,1114.7910052910051,15.93062678062678,1040.2001424501423,12,12,12,0.894943858580692,0.07472122409580273,-66.16196277159729,-0.0845358618969229,0.9522051985808601,123.96674929943386,-3.741694663507287e-05,4.467324381347946e-06,1.0,1.0,0.0,134.0304478611738,0.0,1.0,109.23925239928577,0.0,0.0,1.0,49.77945184941166,52.20911361132381,0.000000,35.000000,0,0
frame_0022.jpg,frame_0022,22,D:\visualization2026\visualization\left_downsample2_Q45\frame_0022.jpg,D:\visualization2026\visualization\right_downsample2_Q45\frame_0022.jpg,D:\visualization2026\dowsample2_Q45\stitched_frames\frame_0022.jpg,D:\visualization2026\dowsample2_Q45_hess_matched\stitched_frames\frame_0022.jpg,1668,1297,1.4781711301854266,2.6714460634553703,50.4130453562,53.6736337749,39.10669190966827,87.94084991476711,11.306353446525229,-34.267216139823056,5.8609295809146085,-10.03795173224051,11.623724469000035,0,1,36.08428647252295,24.833644412544604,fused,2.9304647904573042,-5.018975866120255,-2.9304647904573042,5.018975866120255,2,0,62.09492273730684,1072.2119205298013,22.98823082763857,984.2710706150342,12,12,12,0.8951834210880564,0.07469262199097458,-72.56447630913317,-0.0845418695986333,0.9522059158588514,124.12731028184078,-3.741694663507287e-05,4.467324381347946e-06,1.0,1.0,0.0,140.4329613987097,0.0,1.0,109.07869141687885,0.0,0.0,1.0,50.4130453561935,53.67363377494406,0.000000,35.000000,0,0
frame_0024.jpg,frame_0024,24,D:\visualization2026\visualization\left_downsample2_Q45\frame_0024.jpg,D:\visualization2026\visualization\right_downsample2_Q45\frame_0024.jpg,D:\visualization2026\dowsample2_Q45\stitched_frames\frame_0024.jpg,D:\visualization2026\dowsample2_Q45_hess_matched\stitched_frames\frame_0024.jpg,1668,1297,1.3976762955113458,2.689633265482861,51.0012637719,54.9860670515,8.173389968338292,38.69139696471029,42.827873803514315,16.294670086795108,4.8022873641475545,-14.399584869381888,15.179262443820617,0,1,45.822953285086754,48.86801112560802,fused,2.4011436820737773,-7.199792434690944,-2.4011436820737773,7.199792434690944,1,2,28.263302249040045,1088.1080636313768,20.089912280701753,1049.4166666666665,12,12,12,0.8951918808923947,0.07469161194890592,-72.79057183800822,-0.0844604015587742,0.9521961891389158,121.95000702260754,-3.741694663507287e-05,4.467324381347946e-06,1.0,1.0,0.0,140.65905692758474,0.0,1.0,111.2559946761121,0.0,0.0,1.0,51.00126377185261,54.9860670515054,0.000000,35.000000,0,0
frame_0026.jpg,frame_0026,26,D:\visualization2026\visualization\left_downsample2_Q45\frame_0026.jpg,D:\visualization2026\visualization\right_downsample2_Q45\frame_0026.jpg,D:\visualization2026\dowsample2_Q45\stitched_frames\frame_0026.jpg,D:\visualization2026\dowsample2_Q45_hess_matched\stitched_frames\frame_0026.jpg,1668,1297,1.3542849367162937,2.713642834864853,51.6076887565,56.0611578174,75.16760463238711,71.10838359036961,-23.559915875920417,-15.047225772962804,17.638139852580764,-11.277833012014778,20.935460226756135,0,1,27.955118306724497,41.37013557622184,raw,8.819069926290382,-5.638916506007389,-8.819069926290382,5.638916506007389,0,0,483.9577785503466,1015.4251557000543,408.79017391795946,944.3167721096847,12,12,12,0.8949634938854427,0.0747188797763556,-66.68673313680921,-0.08447648009127517,0.9521981088043807,122.37971959797615,-3.741694663507287e-05,4.467324381347946e-06,1.0,1.0,0.0,134.55521822638573,0.0,1.0,110.82628210074348,0.0,0.0,1.0,51.60768875646669,56.06115781740681,0.000000,35.000000,0,0
frame_0028.jpg,frame_0028,28,D:\visualization2026\visualization\left_downsample2_Q45\frame_0028.jpg,D:\visualization2026\visualization\right_downsample2_Q45\frame_0028.jpg,D:\visualization2026\dowsample2_Q45\stitched_frames\frame_0028.jpg,D:\visualization2026\dowsample2_Q45_hess_matched\stitched_frames\frame_0028.jpg,1668,1297,1.315971003914548,2.766049685863635,52.7787751165,57.818016728,18.911516659753904,74.4144200193557,33.86725845679183,-16.59640329137961,16.96441871692923,-9.443243781550041,19.4156214302062,0,1,37.715140163987904,18.354118944927418,fused,8.482209358464615,-4.721621890775021,-8.482209358464615,4.721621890775021,0,2,23.911516659753904,999.9144200193557,5.0,925.5,12,12,12,0.8949598197858208,0.07471931843841376,-66.58853967228757,-0.08458191492265663,0.952210696993296,125.19755592250965,-3.741694663507287e-05,4.467324381347946e-06,1.0,1.0,0.0,134.4570247618641,0.0,1.0,108.00844577620998,0.0,0.0,1.0,52.77877511654573,57.818016727976094,0.000000,35.000000,0,0
frame_0030.jpg,frame_0030,30,D:\visualization2026\visualization\left_downsample2_Q45\frame_0030.jpg,D:\visualization2026\visualization\right_downsample2_Q45\frame_0030.jpg,D:\visualization2026\dowsample2_Q45\stitched_frames\frame_0030.jpg,D:\visualization2026\dowsample2_Q45_hess_matched\stitched_frames\frame_0030.jpg,1668,1297,1.2897832076611344,2.81790345850062,53.9057889051,59.4337525602,30.156659473078946,66.20674250290335,23.74912943199284,-6.772989942703525,16.618344233444137,-9.411377825730344,19.098256403135206,0,1,24.696043034087705,7.60323537509816,raw,8.309172116722069,-4.705688912865172,-8.309172116722069,4.705688912865172,0,3,486.1665593071432,1010.3400350948314,456.00989983406424,944.133292591928,12,12,12,0.894980861626193,0.07471680618835125,-67.15090090868813,-0.08430052963612376,0.9521771015381847,117.67729273061398,-3.741694663507287e-05,4.467324381347946e-06,1.0,1.0,0.0,135.01938599826465,0.0,1.0,115.52870896810565,0.0,0.0,1.0,53.90578890507179,59.43375256019983,0.000000,35.000000,0,0
frame_0032.jpg,frame_0032,32,D:\visualization2026\visualization\left_downsample2_Q45\frame_0032.jpg,D:\visualization2026\visualization\right_downsample2_Q45\frame_0032.jpg,D:\visualization2026\dowsample2_Q45\stitched_frames\frame_0032.jpg,D:\visualization2026\dowsample2_Q45_hess_matched\stitched_frames\frame_0032.jpg,1668,1297,1.2783202923093917,2.8360083406178376,54.3055638602,60.0221461634,46.367816091954026,85.11641615089877,7.9377477682675845,-25.094269987499374,19.053420802422686,-4.902216935215996,19.673956774225974,0,1,26.319768726912265,23.049451044839863,fused,9.526710401211343,-2.451108467607998,-9.526710401211343,2.451108467607998,2,4,52.367816091954026,965.1164161508988,6.0,880.0,12,12,12,0.8941787108259855,0.07481257744040541,-45.71273258269534,-0.08487967882771706,0.9522462479420662,133.15555174628776,-3.741694663507287e-05,4.467324381347946e-06,1.0,1.0,0.0,113.58121767227186,0.0,1.0,100.05044995243186,0.0,0.0,1.0,54.30556386022161,60.0221461633994,0.000000,35.000000,0,0
frame_0034.jpg,frame_0034,34,D:\visualization2026\visualization\left_downsample2_Q45\frame_0034.jpg,D:\visualization2026\visualization\right_downsample2_Q45\frame_0034.jpg,D:\visualization2026\dowsample2_Q45\stitched_frames\frame_0034.jpg,D:\visualization2026\dowsample2_Q45_hess_matched\stitched_frames\frame_0034.jpg,1668,1297,1.265159821095132,2.816212526252272,53.9379667376,59.6474965058,12.84046535154274,43.19349663993057,41.097501386088844,16.453999865893586,15.171518365154261,-3.615713852951066,15.596421261643174,0,1,44.26893642009485,32.78643018625494,fused,7.585759182577131,-1.807856926475533,-7.585759182577131,1.807856926475533,1,4,29.54046535154274,895.9458775923115,16.7,852.7523809523809,12,12,12,0.8940571412255663,0.0748270920090387,-42.46368071310278,-0.08460656995276679,0.9522136406331981,125.85648275453137,-3.741694663507287e-05,4.467324381347946e-06,1.0,1.0,0.0,110.3321658026793,0.0,1.0,107.34951894418826,0.0,0.0,1.0,53.937966737631584,59.64749650582416,0.000000,35.000000,0,0
frame_0036.jpg,frame_0036,36,D:\visualization2026\visualization\left_downsample2_Q45\frame_0036.jpg,D:\visualization2026\visualization\right_downsample2_Q45\frame_0036.jpg,D:\visualization2026\dowsample2_Q45\stitched_frames\frame_0036.jpg,D:\visualization2026\dowsample2_Q45_hess_matched\stitched_frames\frame_0036.jpg,1668,1297,1.2559112697683332,2.79724379121285,53.5766318916,59.253340677,64.961164922654,51.75476199738068,-11.384533031027672,7.49857867960894,17.974473264272426,-2.3321190399995344,18.125133609018516,0,1,13.632177909228073,30.961167101738695,fused,8.987236632136213,-1.1660595199997672,-8.987236632136213,1.1660595199997672,3,2,136.8319783197832,1081.3252032520325,71.87081339712918,1029.5704412546518,12,12,12,0.8939563022323503,0.07483913148669513,-39.76867210645324,-0.08452951109932413,0.9522044403395948,123.7970187850574,-3.741694663507287e-05,4.467324381347946e-06,1.0,1.0,0.0,107.63715719602976,0.0,1.0,109.40898291366223,0.0,0.0,1.0,53.576631891626334,59.25334067698962,0.000000,35.000000,0,0
frame_0038.jpg,frame_0038,38,D:\visualization2026\visualization\left_downsample2_Q45\frame_0038.jpg,D:\visualization2026\visualization\right_downsample2_Q45\frame_0038.jpg,D:\visualization2026\dowsample2_Q45\stitched_frames\frame_0038.jpg,D:\visualization2026\dowsample2_Q45_hess_matched\stitched_frames\frame_0038.jpg,1668,1297,1.2587804038515529,2.796606212255991,53.5558831456,59.2068370784,39.09813687511529,69.37072495849463,14.457746270449704,-10.163887880054958,25.015639904480896,9.048031047883455,26.601674865957595,0,1,17.672890087901028,21.921837215005375,fused,12.507819952240448,4.524015523941728,-12.507819952240448,-4.524015523941728,4,5,63.17505995203836,1019.3117505995202,24.076923076923077,949.9410256410256,12,12,12,0.8939761372652925,0.07483676332108474,-40.29878037893008,-0.08486823144685861,0.9522448812040447,132.84961067177701,-3.741694663507287e-05,4.467324381347946e-06,1.0,1.0,0.0,108.1672654685066,0.0,1.0,100.35639102694262,0.0,0.0,1.0,53.55588314556499,59.206837078439676,0.000000,35.000000,0,0
frame_0040.jpg,frame_0040,40,D:\visualization2026\visualization\left_downsample2_Q45\frame_0040.jpg,D:\visualization2026\visualization\right_downsample2_Q45\frame_0040.jpg,D:\visualization2026\dowsample2_Q45\stitched_frames\frame_0040.jpg,D:\visualization2026\dowsample2_Q45_hess_matched\stitched_frames\frame_0040.jpg,1668,1297,1.271662261015468,2.763846736415573,52.8537831253,58.2243725967,15.089879197734234,58.57938847465482,37.763903927583655,-0.355015877945867,24.71261847522019,6.992182691944463,25.68275940586062,0,1,37.765572630709066,14.97722867504108,fused,12.356309237610095,3.4960913459722316,-12.356309237610095,-3.4960913459722316,2,3,94.62869198312235,1056.506329113924,79.53881278538812,997.9269406392692,12,12,12,0.8938935482163993,0.07484662388173792,-38.091517191516616,-0.08483742737693782,0.9522412034113605,132.02634547536118,-3.741694663507287e-05,4.467324381347946e-06,1.0,1.0,0.0,105.96000228109314,0.0,1.0,101.17965622335844,0.0,0.0,1.0,52.85378312531789,58.22437259670895,0.000000,35.000000,0,0
frame_0042.jpg,frame_0042,42,D:\visualization2026\visualization\left_downsample2_Q45\frame_0042.jpg,D:\visualization2026\visualization\right_downsample2_Q45\frame_0042.jpg,D:\visualization2026\dowsample2_Q45\stitched_frames\frame_0042.jpg,D:\visualization2026\dowsample2_Q45_hess_matched\stitched_frames\frame_0042.jpg,1668,1297,1.274652245300512,2.753424590022359,52.6334144569,57.9233997885,9.489833487581222,26.116919336614842,43.14358096930993,31.806480451915576,40.539316776438845,10.428386845736853,41.85913827236286,0,1,53.60056695216469,21.53613424504988,raw,20.269658388219423,5.214193422868426,-20.269658388219423,-5.214193422868426,0,9,536.5244558637874,1018.2336150396354,527.0346223762061,992.1166957030206,12,12,12,0.8935184612400678,0.07489140666989097,-28.066995950115373,-0.08491402850817756,0.9522503490561017,134.07357642626818,-3.741694663507287e-05,4.467324381347946e-06,1.0,1.0,0.0,95.9354810396919,0.0,1.0,99.13242527245146,0.0,0.0,1.0,52.63341445689115,57.92339978853042,0.000000,35.000000,0,0
frame_0044.jpg,frame_0044,44,D:\visualization2026\visualization\left_downsample2_Q45\frame_0044.jpg,D:\visualization2026\visualization\right_downsample2_Q45\frame_0044.jpg,D:\visualization2026\dowsample2_Q45\stitched_frames\frame_0044.jpg,D:\visualization2026\dowsample2_Q45_hess_matched\stitched_frames\frame_0044.jpg,1668,1297,1.228110406763804,2.8180251182960525,54.0751234527,60.0818514282,14.49272921295858,53.907093342038934,39.58239423978534,6.174758086198622,42.245729700842645,12.596547164325317,44.08372350902009,0,1,40.06112293953911,6.952174533343695,fused,21.122864850421323,6.2982735821626585,-21.122864850421323,-6.2982735821626585,0,1,48.73149464505734,1002.0479575395697,34.23876543209876,948.1408641975307,12,12,12,0.8936529032091004,0.07487535522956386,-31.660072914514515,-0.08497619347239702,0.9522577711224459,135.7349884283149,-3.741694663507287e-05,4.467324381347946e-06,1.0,1.0,0.0,99.52855800409104,0.0,1.0,97.47101327040474,0.0,0.0,1.0,54.07512345274392,60.081851428237556,0.000000,35.000000,0,0
frame_0046.jpg,frame_0046,46,D:\visualization2026\visualization\left_downsample2_Q45\frame_0046.jpg,D:\visualization2026\visualization\right_downsample2_Q45\frame_0046.jpg,D:\visualization2026\dowsample2_Q45\stitched_frames\frame_0046.jpg,D:\visualization2026\dowsample2_Q45_hess_matched\stitched_frames\frame_0046.jpg,1668,1297,1.0597279190288411,2.900840424496746,56.2174741749,63.985828661,-11.531484300129655,39.3062292124697,67.74895847506559,24.67959944857089,39.829065083783405,14.846502540748556,42.50615323856898,0,1,72.10411918467669,29.600848666536365,fused,19.914532541891703,7.423251270374278,-19.914532541891703,-7.423251270374278,0,3,35.48909183155759,911.27989176391,47.02057613168724,871.9736625514403,12,12,12,0.893643329269441,0.07487649829167642,-31.404201163331948,-0.08501666767404499,0.9522626034619097,136.81669619144992,-3.741694663507287e-05,4.467324381347946e-06,1.0,1.0,0.0,99.27268625290847,0.0,1.0,96.3893055072697,0.0,0.0,1.0,56.21747417493594,63.98582866104059,0.000000,35.000000,0,0
frame_0048.jpg,frame_0048,48,D:\visualization2026\visualization\left_downsample2_Q45\frame_0048.jpg,D:\visualization2026\visualization\right_downsample2_Q45\frame_0048.jpg,D:\visualization2026\dowsample2_Q45\stitched_frames\frame_0048.jpg,D:\visualization2026\dowsample2_Q45_hess_matched\stitched_frames\frame_0048.jpg,1668,1297,0.8745359706687772,2.955185351089092,57.8254158283,67.3288352452,34.8356049358678,66.65192153235807,22.989810892468704,0.6769137128873552,28.147544418297585,-1.9259495058644767,28.21335744428825,0,1,22.999774282504767,5.7772927967163294,fused,14.073772209148792,-0.9629747529322383,-14.073772209148792,0.9629747529322383,4,2,80.25917767988253,1055.3370044052863,45.42357274401473,988.6850828729282,12,12,12,0.8938322373607169,0.07485394397343603,-36.45293197288682,-0.08487633850728674,0.9522458491309327,133.06627881702127,-3.741694663507287e-05,4.467324381347946e-06,1.0,1.0,0.0,104.32141706246335,0.0,1.0,100.13972288169836,0.0,0.0,1.0,57.8254158283365,67.32883524524543,0.000000,35.000000,0,0
