frame,source_width,source_height,crop_left,crop_top,crop_right,crop_bottom,crop_width,crop_height,invalid_pixels_inside_crop,output_width,output_height
frame_0000.jpg,1668,1297,24,35,1668,1170,1644,1135,0,1644,1135
frame_0002.jpg,1668,1297,21,31,1668,1166,1647,1135,0,1647,1135
frame_0004.jpg,1668,1297,20,28,1668,1163,1648,1135,0,1648,1135
frame_0006.jpg,1668,1297,21,26,1668,1161,1647,1135,0,1647,1135
frame_0008.jpg,1668,1297,22,24,1668,1159,1646,1135,0,1646,1135
frame_0010.jpg,1668,1297,22,24,1668,1159,1646,1135,0,1646,1135
frame_0012.jpg,1668,1297,22,23,1668,1158,1646,1135,0,1646,1135
frame_0014.jpg,1668,1297,23,23,1668,1157,1645,1134,0,1645,1134
frame_0016.jpg,1668,1297,23,23,1668,1158,1645,1135,0,1645,1135
frame_0018.jpg,1668,1297,18,27,1668,1161,1650,1134,0,1650,1134
frame_0020.jpg,1668,1297,19,25,1668,1160,1649,1135,0,1649,1135
frame_0022.jpg,1668,1297,19,24,1668,1159,1649,1135,0,1649,1135
frame_0024.jpg,1668,1297,18,25,1668,1160,1650,1135,0,1650,1135
frame_0026.jpg,1668,1297,16,26,1668,1160,1652,1134,0,1652,1134
frame_0028.jpg,1668,1297,16,23,1668,1158,1652,1135,0,1652,1135
frame_0030.jpg,1668,1297,16,31,1668,1165,1652,1134,0,1652,1134
frame_0032.jpg,1668,1297,31,18,1668,1151,1637,1133,0,1637,1133
frame_0034.jpg,1668,1297,31,21,1668,1157,1637,1136,0,1637,1136
frame_0036.jpg,1668,1297,28,25,1668,1161,1640,1136,0,1640,1136
frame_0038.jpg,1668,1297,18,23,1668,1158,1650,1135,0,1650,1135
frame_0040.jpg,1668,1297,16,24,1668,1159,1652,1135,0,1652,1135
frame_0042.jpg,1668,1297,18,25,1668,1160,1650,1135,0,1650,1135
frame_0044.jpg,1668,1297,14,29,1668,1163,1654,1134,0,1654,1134
frame_0046.jpg,1668,1297,15,31,1668,1165,1653,1134,0,1653,1134
frame_0048.jpg,1668,1297,16,29,1668,1163,1652,1134,0,1652,1134
frame_0050.jpg,1668,1297,8,29,1668,1163,1660,1134,0,1660,1134
frame_0052.jpg,1668,1297,10,30,1668,1164,1658,1134,0,1658,1134
frame_0054.jpg,1668,1297,11,32,1668,1167,1657,1135,0,1657,1135
frame_0056.jpg,1668,1297,12,30,1668,1165,1656,1135,0,1656,1135
frame_0058.jpg,1668,1297,10,25,1668,1159,1658,1134,0,1658,1134
frame_0060.jpg,1668,1297,9,35,1668,1169,1659,1134,0,1659,1134
frame_0062.jpg,1668,1297,13,33,1668,1168,1655,1135,0,1655,1135
frame_0064.jpg,1668,1297,12,31,1668,1165,1656,1134,0,1656,1134
frame_0066.jpg,1668,1297,9,32,1668,1166,1659,1134,0,1659,1134
frame_0068.jpg,1668,1297,14,32,1668,1166,1654,1134,0,1654,1134
frame_0070.jpg,1668,1297,15,31,1668,1166,1653,1135,0,1653,1135
frame_0072.jpg,1668,1297,7,32,1668,1166,1661,1134,0,1661,1134
frame_0074.jpg,1668,1297,9,34,1668,1168,1659,1134,0,1659,1134
frame_0076.jpg,1668,1297,7,34,1668,1168,1661,1134,0,1661,1134
frame_0078.jpg,1668,1297,0,32,1668,1166,1668,1134,0,1668,1134
frame_0080.jpg,1668,1297,0,33,1668,1167,1668,1134,0,1668,1134
frame_0082.jpg,1668,1297,0,33,1668,1166,1668,1133,0,1668,1133
frame_0084.jpg,1668,1297,0,34,1668,1168,1668,1134,0,1668,1134
frame_0086.jpg,1668,1297,0,35,1668,1168,1668,1133,0,1668,1133
frame_0088.jpg,1668,1297,0,35,1668,1168,1668,1133,0,1668,1133
frame_0090.jpg,1668,1297,0,35,1668,1168,1668,1133,0,1668,1133
frame_0092.jpg,1668,1297,0,36,1668,1169,1668,1133,0,1668,1133
frame_0094.jpg,1668,1297,0,36,1668,1169,1668,1133,0,1668,1133
frame_0096.jpg,1668,1297,0,36,1668,1169,1668,1133,0,1668,1133
frame_0098.jpg,1668,1297,0,36,1668,1169,1668,1133,0,1668,1133
frame_0100.jpg,1668,1297,0,37,1668,1171,1668,1134,0,1668,1134
frame_0102.jpg,1668,1297,0,36,1668,1169,1668,1133,0,1668,1133
frame_0104.jpg,1668,1297,0,36,1668,1169,1668,1133,0,1668,1133
frame_0106.jpg,1668,1297,0,36,1668,1169,1668,1133,0,1668,1133
frame_0108.jpg,1668,1297,0,37,1668,1170,1668,1133,0,1668,1133
frame_0110.jpg,1668,1297,0,39,1668,1172,1668,1133,0,1668,1133
frame_0112.jpg,1668,1297,0,42,1668,1175,1668,1133,0,1668,1133
frame_0114.jpg,1668,1297,0,43,1668,1177,1668,1134,0,1668,1134
frame_0116.jpg,1668,1297,0,45,1668,1179,1668,1134,0,1668,1134
frame_0118.jpg,1668,1297,0,45,1668,1178,1668,1133,0,1668,1133
frame_0120.jpg,1668,1297,0,45,1668,1178,1668,1133,0,1668,1133
frame_0122.jpg,1668,1297,0,45,1668,1178,1668,1133,0,1668,1133
frame_0124.jpg,1668,1297,0,45,1668,1178,1668,1133,0,1668,1133
frame_0126.jpg,1668,1297,0,43,1668,1177,1668,1134,0,1668,1134
frame_0128.jpg,1668,1297,0,40,1668,1174,1668,1134,0,1668,1134
frame_0130.jpg,1668,1297,0,37,1668,1171,1668,1134,0,1668,1134
frame_0132.jpg,1668,1297,0,44,1668,1178,1668,1134,0,1668,1134
frame_0134.jpg,1668,1297,3,44,1668,1178,1665,1134,0,1665,1134
frame_0136.jpg,1668,1297,3,43,1668,1175,1665,1132,0,1665,1132
frame_0138.jpg,1668,1297,0,42,1668,1176,1668,1134,0,1668,1134
frame_0140.jpg,1668,1297,0,42,1668,1175,1668,1133,0,1668,1133
frame_0142.jpg,1668,1297,0,43,1668,1176,1668,1133,0,1668,1133
frame_0144.jpg,1668,1297,0,44,1668,1177,1668,1133,0,1668,1133
frame_0146.jpg,1668,1297,0,45,1668,1178,1668,1133,0,1668,1133
frame_0148.jpg,1668,1297,3,46,1668,1179,1665,1133,0,1665,1133
frame_0150.jpg,1668,1297,0,46,1668,1180,1668,1134,0,1668,1134
frame_0152.jpg,1668,1297,5,44,1668,1177,1663,1133,0,1663,1133
frame_0154.jpg,1668,1297,3,44,1668,1177,1665,1133,0,1665,1133
frame_0156.jpg,1668,1297,7,44,1668,1178,1661,1134,0,1661,1134
frame_0158.jpg,1668,1297,7,44,1668,1178,1661,1134,0,1661,1134
frame_0160.jpg,1668,1297,6,41,1668,1175,1662,1134,0,1662,1134
frame_0162.jpg,1668,1297,6,45,1668,1179,1662,1134,0,1662,1134
frame_0164.jpg,1668,1297,4,46,1668,1179,1664,1133,0,1664,1133
frame_0166.jpg,1668,1297,7,43,1668,1177,1661,1134,0,1661,1134
frame_0168.jpg,1668,1297,7,40,1668,1174,1661,1134,0,1661,1134
frame_0170.jpg,1668,1297,4,39,1668,1172,1664,1133,0,1664,1133
frame_0172.jpg,1668,1297,0,42,1668,1175,1668,1133,0,1668,1133
frame_0174.jpg,1668,1297,6,39,1668,1173,1662,1134,0,1662,1134
frame_0176.jpg,1668,1297,0,41,1668,1175,1668,1134,0,1668,1134
frame_0178.jpg,1668,1297,0,39,1668,1173,1668,1134,0,1668,1134
frame_0180.jpg,1668,1297,0,38,1668,1172,1668,1134,0,1668,1134
frame_0182.jpg,1668,1297,0,40,1668,1171,1668,1131,0,1668,1131
frame_0184.jpg,1668,1297,0,38,1668,1172,1668,1134,0,1668,1134
frame_0186.jpg,1668,1297,0,39,1668,1172,1668,1133,0,1668,1133
frame_0188.jpg,1668,1297,0,39,1668,1172,1668,1133,0,1668,1133
frame_0190.jpg,1668,1297,0,40,1668,1173,1668,1133,0,1668,1133
frame_0192.jpg,1668,1297,3,41,1668,1174,1665,1133,0,1665,1133
frame_0194.jpg,1668,1297,0,41,1668,1174,1668,1133,0,1668,1133
frame_0196.jpg,1668,1297,0,40,1668,1173,1668,1133,0,1668,1133
frame_0198.jpg,1668,1297,0,40,1668,1174,1668,1134,0,1668,1134
frame_0200.jpg,1668,1297,0,39,1668,1172,1668,1133,0,1668,1133
frame_0202.jpg,1668,1297,0,37,1668,1171,1668,1134,0,1668,1134
frame_0204.jpg,1668,1297,0,39,1668,1172,1668,1133,0,1668,1133
frame_0206.jpg,1668,1297,0,38,1668,1172,1668,1134,0,1668,1134
frame_0208.jpg,1668,1297,0,39,1668,1173,1668,1134,0,1668,1134
frame_0210.jpg,1668,1297,0,41,1668,1175,1668,1134,0,1668,1134
frame_0212.jpg,1776,1296,60,81,1776,1203,1716,1122,0,1716,1122
