frame,stem,frame_index,left_path,right_path,base_stitched_path,output_path,output_width,output_height,hess_residual_x,hess_residual_y,target_dx,target_dy,measured_dx,measured_dy,raw_correction_dx,raw_correction_dy,raw_correction_norm,correction_dx,correction_dy,correction_norm,correction_interpolated,correction_norm_reliable,left_translation_x,left_translation_y,right_translation_x,right_translation_y,selected_left_rank,selected_right_rank,selected_pair_error_to_target,selected_left_x,selected_left_y,selected_right_x,selected_right_y,left_candidate_count,right_candidate_count,canvas_left_h_11,canvas_left_h_12,canvas_left_h_13,canvas_left_h_21,canvas_left_h_22,canvas_left_h_23,canvas_left_h_31,canvas_left_h_32,canvas_left_h_33,canvas_right_h_11,canvas_right_h_12,canvas_right_h_13,canvas_right_h_21,canvas_right_h_22,canvas_right_h_23,canvas_right_h_31,canvas_right_h_32,canvas_right_h_33
frame_0000.jpg,frame_0000,0,D:\visualization2026\visualization\left_downsample2_Q40\frame_0000.jpg,D:\visualization2026\visualization\right_downsample2_Q40\frame_0000.jpg,D:\visualization2026\dowsample2_Q40\stitched_frames\frame_0000.jpg,D:\visualization2026\dowsample2_Q40_hess_matched\stitched_frames\frame_0000.jpg,1668,1297,0.007819730931985514,0.002781598138730426,-27.65362398797694,-7.585864470322246,-92.10237686000937,-48.79359583432051,64.44875287203243,41.20773136399826,76.49652848938803,43.07462833728753,41.56539277408059,59.8590467921019,0,1,21.537314168643764,20.782696387040296,-21.537314168643764,-20.782696387040296,10,2,76.49652848938803,848.1289065624505,1139.81558420133,940.2312834224599,1188.6091800356505,12,12,0.8916673403018696,0.07511241769413861,21.405799258220288,-0.08577144239244698,0.9523527183377928,156.98869808575992,-3.741694663507287e-05,4.467324381347946e-06,1.0,1.0,0.0,46.46268583135624,0.0,1.0,76.21730361295971,0.0,0.0,1.0
frame_0002.jpg,frame_0002,2,D:\visualization2026\visualization\left_downsample2_Q40\frame_0002.jpg,D:\visualization2026\visualization\right_downsample2_Q40\frame_0002.jpg,D:\visualization2026\dowsample2_Q40\stitched_frames\frame_0002.jpg,D:\visualization2026\dowsample2_Q40_hess_matched\stitched_frames\frame_0002.jpg,1668,1297,0.007410812944644907,0.003231956095685315,-33.36949653157613,-7.053348298718345,98.94003414507551,22.818969951396184,-132.30953067665166,-29.872318250114528,135.6398440927737,21.700503802542627,41.92305418416292,47.206507362994216,1,0,10.850251901271314,20.96152709208146,-10.850251901271314,-20.96152709208146,0,0,135.6398440927737,516.0386984718767,976.72713023218,417.0986643268012,953.9081602807838,12,12,0.8920672175404135,0.0750646751203066,10.718736990847837,-0.08577813369139421,0.9523535172325616,157.1675287908011,-3.741694663507287e-05,4.467324381347946e-06,1.0,1.0,0.0,57.149748098728686,0.0,1.0,76.03847290791853,0.0,0.0,1.0
frame_0004.jpg,frame_0004,4,D:\visualization2026\visualization\left_downsample2_Q40\frame_0004.jpg,D:\visualization2026\visualization\right_downsample2_Q40\frame_0004.jpg,D:\visualization2026\dowsample2_Q40\stitched_frames\frame_0004.jpg,D:\visualization2026\dowsample2_Q40_hess_matched\stitched_frames\frame_0004.jpg,1668,1297,0.007198961161093975,0.003570795114341496,-37.599141561482035,-6.753408033381906,95.20214101286552,3.059155457985412,-132.80128257434757,-9.812563491367317,133.1633097202973,1.1813881027422068,40.94768357446183,40.964722237109726,1,0,0.5906940513711034,20.473841787230914,-0.5906940513711034,-20.473841787230914,0,0,133.1633097202973,515.9938076795322,976.9211600063934,420.7916666666667,973.862004548408,12,12,0.8924510988689827,0.07501884234738188,0.45917914094762713,-0.08575988599636791,0.9523513385841087,156.67984348595056,-3.741694663507287e-05,4.467324381347946e-06,1.0,1.0,0.0,67.4093059486289,0.0,1.0,76.52615821276909,0.0,0.0,1.0
frame_0006.jpg,frame_0006,6,D:\visualization2026\visualization\left_downsample2_Q40\frame_0006.jpg,D:\visualization2026\visualization\right_downsample2_Q40\frame_0006.jpg,D:\visualization2026\dowsample2_Q40\stitched_frames\frame_0006.jpg,D:\visualization2026\dowsample2_Q40_hess_matched\stitched_frames\frame_0006.jpg,1668,1297,0.007427418403795627,0.003625220901577547,-38.08442794192991,-6.981151437247922,4.33744185976218,-49.97718985165784,-42.42186980169209,42.99603841440992,60.400946654875604,-18.482718762113723,38.6392809449773,42.83228834400838,0,1,-9.241359381056862,19.31964047248865,9.241359381056862,-19.31964047248865,4,5,60.400946654875604,556.6401124829075,1120.979288882269,552.3026706231453,1170.9564787339268,12,12,0.892818984287577,0.07497491937536448,-9.372874291480338,-0.08571669930736807,0.9523461823924344,155.5256421712083,-3.741694663507287e-05,4.467324381347946e-06,1.0,1.0,0.0,77.24135938105687,0.0,1.0,77.68035952751134,0.0,0.0,1.0
frame_0008.jpg,frame_0008,8,D:\visualization2026\visualization\left_downsample2_Q40\frame_0008.jpg,D:\visualization2026\visualization\right_downsample2_Q40\frame_0008.jpg,D:\visualization2026\dowsample2_Q40\stitched_frames\frame_0008.jpg,D:\visualization2026\dowsample2_Q40_hess_matched\stitched_frames\frame_0008.jpg,1668,1297,0.008350303283180649,0.003254037674633267,-32.94021193350661,-8.035892452962742,92.60933108355493,8.768272474809464,-125.54954301706155,-16.804164927772206,126.66912690435962,-30.167108613776865,34.87862582568191,46.11478051127789,1,0,-15.083554306888432,17.439312912840954,15.083554306888432,-17.439312912840954,0,0,126.66912690435962,515.5079726718517,976.1253542644931,422.89864158829675,967.3570817896837,12,12,0.8930375813833485,0.07494882039553173,-15.215069217311909,-0.08564634319141227,0.9523377823592822,153.6453146115606,-3.741694663507287e-05,4.467324381347946e-06,1.0,1.0,0.0,83.08355430688843,0.0,1.0,79.56068708715904,0.0,0.0,1.0
frame_0010.jpg,frame_0010,10,D:\visualization2026\visualization\left_downsample2_Q40\frame_0010.jpg,D:\visualization2026\visualization\right_downsample2_Q40\frame_0010.jpg,D:\visualization2026\dowsample2_Q40\stitched_frames\frame_0010.jpg,D:\visualization2026\dowsample2_Q40_hess_matched\stitched_frames\frame_0010.jpg,1668,1297,0.009596158361012463,0.0027023487550319747,-25.387417399687177,-9.471284611589132,94.23817126633242,7.226789808921353,-119.6255886660196,-16.698074420510487,120.78537640395307,-33.87178145224721,29.665718216575637,45.026130369531714,1,0,-16.935890726123606,14.832859108287819,16.935890726123606,-14.832859108287819,0,0,120.78537640395307,515.3451131049816,976.9449172099755,421.10694183864916,969.7181274010542,12,12,0.8931068901562973,0.07494054540788361,-17.067405636547083,-0.08554881764850053,0.9523261384846523,151.03886080700744,-3.741694663507287e-05,4.467324381347946e-06,1.0,1.0,0.0,84.9358907261236,0.0,1.0,82.16714089171218,0.0,0.0,1.0
frame_0012.jpg,frame_0012,12,D:\visualization2026\visualization\left_downsample2_Q40\frame_0012.jpg,D:\visualization2026\visualization\right_downsample2_Q40\frame_0012.jpg,D:\visualization2026\dowsample2_Q40\stitched_frames\frame_0012.jpg,D:\visualization2026\dowsample2_Q40_hess_matched\stitched_frames\frame_0012.jpg,1668,1297,0.010384789173475961,0.002395171148927247,-21.11185159255189,-10.37030846573678,98.27221316310681,13.292940373876604,-119.3840647556587,-23.663248839613384,121.7066319607472,-30.39157671141743,24.491254088402894,39.03164692693202,1,0,-15.195788355708714,12.245627044201447,15.195788355708714,-12.245627044201447,0,0,121.7066319607472,520.9191850981142,980.6684204329608,422.6469719350074,967.3754800590842,12,12,0.893041780838764,0.07494831900962902,-15.32730326613219,-0.08545201132442605,0.9523145804797722,148.4516287429211,-3.741694663507287e-05,4.467324381347946e-06,1.0,1.0,0.0,83.19578835570871,0.0,1.0,84.75437295579856,0.0,0.0,1.0
frame_0014.jpg,frame_0014,14,D:\visualization2026\visualization\left_downsample2_Q40\frame_0014.jpg,D:\visualization2026\visualization\right_downsample2_Q40\frame_0014.jpg,D:\visualization2026\dowsample2_Q40\stitched_frames\frame_0014.jpg,D:\visualization2026\dowsample2_Q40_hess_matched\stitched_frames\frame_0014.jpg,1668,1297,0.010434472608828765,0.002492066681984817,-22.239838306530153,-10.4004457448992,3.0818547962721823,-26.73584376364056,-25.321693102802335,16.33539801874136,30.133592053109208,-27.706211404480296,20.807485930974536,34.64946783368335,0,1,-13.853105702240148,10.403742965487268,13.853105702240148,-10.403742965487268,5,2,30.133592053109208,584.2284467663935,1116.0808384648064,581.1465919701213,1142.816682228447,12,12,0.8929915417535712,0.07495431720858327,-13.984620612663624,-0.08538309364614481,0.9523063521861198,146.60974466420691,-3.741694663507287e-05,4.467324381347946e-06,1.0,1.0,0.0,81.85310570224014,0.0,1.0,86.59625703451273,0.0,0.0,1.0
frame_0016.jpg,frame_0016,16,D:\visualization2026\visualization\left_downsample2_Q40\frame_0016.jpg,D:\visualization2026\visualization\right_downsample2_Q40\frame_0016.jpg,D:\visualization2026\dowsample2_Q40\stitched_frames\frame_0016.jpg,D:\visualization2026\dowsample2_Q40_hess_matched\stitched_frames\frame_0016.jpg,1668,1297,0.010356185382357247,0.002658855312706959,-24.302598880410613,-10.28012871968734,101.20362569832884,14.062319751891437,-125.50622457873945,-24.342448471578777,127.84509065897075,-25.81568553143582,18.614413744290577,31.82681288633247,1,0,-12.90784276571791,9.307206872145288,12.90784276571791,-9.307206872145288,0,0,127.84509065897075,523.5140658009536,981.377891095882,422.3104401026248,967.3155713439905,12,12,0.8929561729007193,0.07495854000474637,-13.039357676141385,-0.08534206461365682,0.952301453603695,145.51320857086492,-3.741694663507287e-05,4.467324381347946e-06,1.0,1.0,0.0,80.9078427657179,0.0,1.0,87.69279312785471,0.0,0.0,1.0
frame_0018.jpg,frame_0018,18,D:\visualization2026\visualization\left_downsample2_Q40\frame_0018.jpg,D:\visualization2026\visualization\right_downsample2_Q40\frame_0018.jpg,D:\visualization2026\dowsample2_Q40\stitched_frames\frame_0018.jpg,D:\visualization2026\dowsample2_Q40_hess_matched\stitched_frames\frame_0018.jpg,1668,1297,0.010314584211343042,0.002750685587424473,-25.437200255072366,-10.215463720364404,100.47343951006354,15.049336746705762,-125.91063976513591,-25.264800467070167,128.42040082754255,-24.719999092283995,17.912037528351007,30.52735565913917,1,0,-12.359999546141998,8.956018764175504,12.359999546141998,-8.956018764175504,0,0,128.42040082754255,523.3998716124189,982.3629938175596,422.92643210235536,967.3136570708539,12,12,0.892935674280208,0.07496098739811835,-12.491514456565474,-0.08532892422696203,0.9522998847324978,145.16202046289513,-3.741694663507287e-05,4.467324381347946e-06,1.0,1.0,0.0,80.35999954614199,0.0,1.0,88.0439812358245,0.0,0.0,1.0
