frame,stem,frame_index,left_path,right_path,base_stitched_path,output_path,output_width,output_height,hess_residual_x,hess_residual_y,target_dx,target_dy,measured_dx,measured_dy,correction_dx,correction_dy,correction_norm,left_translation_x,left_translation_y,right_translation_x,right_translation_y,selected_left_rank,selected_right_rank,selected_pair_error_to_target,selected_left_x,selected_left_y,selected_right_x,selected_right_y,left_candidate_count,right_candidate_count,canvas_left_h_11,canvas_left_h_12,canvas_left_h_13,canvas_left_h_21,canvas_left_h_22,canvas_left_h_23,canvas_left_h_31,canvas_left_h_32,canvas_left_h_33,canvas_right_h_11,canvas_right_h_12,canvas_right_h_13,canvas_right_h_21,canvas_right_h_22,canvas_right_h_23,canvas_right_h_31,canvas_right_h_32,canvas_right_h_33
frame_0000.jpg,frame_0000,0,D:\visualization2026\visualization\left_downsample2_Q3\frame_0000.jpg,D:\visualization2026\visualization\right_downsample2_Q3\frame_0000.jpg,D:\visualization2026\dowsample2_Q3\stitched_frames\frame_0000.jpg,D:\visualization2026\dowsample2_Q3_hess_matched\stitched_frames\frame_0000.jpg,1668,1297,0.011488910096130206,0.09067202059984959,78.81029388825556,4.163988886529605,103.67557718003081,17.702618477270107,-24.865283291775256,-13.538629590740502,28.31213175258112,-12.432641645887628,-6.769314795370251,12.432641645887628,6.769314795370251,0,0,28.31213175258112,554.9237666495943,875.2113285966672,451.2481894695635,857.508710119397,12,12,0.8929383923257777,0.07496066288229504,-12.564156556311104,-0.0847405302603458,0.9522296345664825,129.43668690334937,-3.741694663507287e-05,4.467324381347946e-06,1.0,1.0,0.0,80.43264164588763,0.0,1.0,103.76931479537025,0.0,0.0,1.0
frame_0002.jpg,frame_0002,2,D:\visualization2026\visualization\left_downsample2_Q3\frame_0002.jpg,D:\visualization2026\visualization\right_downsample2_Q3\frame_0002.jpg,D:\visualization2026\dowsample2_Q3\stitched_frames\frame_0002.jpg,D:\visualization2026\dowsample2_Q3_hess_matched\stitched_frames\frame_0002.jpg,1668,1297,0.011912942412295374,0.09213517585262401,80.82664658200851,5.107614558863572,106.0800539999467,18.47696300703808,-25.25340741793819,-13.369348448174508,28.574010291610833,-12.626703708969096,-6.684674224087254,12.626703708969096,6.684674224087254,0,0,28.574010291610833,554.9448505629995,876.4362756176016,448.8647965630528,857.9593126105635,12,12,0.8929456535356358,0.07495979594410915,-12.758218619392572,-0.08474369725208465,0.9522300126833702,129.5213274746324,-3.741694663507287e-05,4.467324381347946e-06,1.0,1.0,0.0,80.6267037089691,0.0,1.0,103.68467422408726,0.0,0.0,1.0
frame_0004.jpg,frame_0004,4,D:\visualization2026\visualization\left_downsample2_Q3\frame_0004.jpg,D:\visualization2026\visualization\right_downsample2_Q3\frame_0004.jpg,D:\visualization2026\dowsample2_Q3\stitched_frames\frame_0004.jpg,D:\visualization2026\dowsample2_Q3_hess_matched\stitched_frames\frame_0004.jpg,1668,1297,0.01230456646929276,0.09321282985370961,82.55921980762518,6.093907481098894,97.43895724486077,6.700478660243334,-14.87973743723559,-0.6065711791444404,14.89209571539342,-7.439868718617795,-0.3032855895722202,7.439868718617795,0.3032855895722202,0,0,14.89209571539342,555.0131123627796,876.6553777606565,457.5741551179188,869.9548991004132,12,12,0.892751578007597,0.07498296721852357,-7.5713836290412715,-0.08498246933007995,0.952258520416404,135.9027161091474,-3.741694663507287e-05,4.467324381347946e-06,1.0,1.0,0.0,75.43986871861779,0.0,1.0,97.30328558957223,0.0,0.0,1.0
frame_0006.jpg,frame_0006,6,D:\visualization2026\visualization\left_downsample2_Q3\frame_0006.jpg,D:\visualization2026\visualization\right_downsample2_Q3\frame_0006.jpg,D:\visualization2026\dowsample2_Q3\stitched_frames\frame_0006.jpg,D:\visualization2026\dowsample2_Q3_hess_matched\stitched_frames\frame_0006.jpg,1668,1297,0.012601228975494733,0.09337262542761557,83.56059125662578,7.116418951641302,96.70827437760556,5.4502026699821045,-13.147683120979778,1.6662162816591977,13.25284302129029,-6.573841560489889,0.8331081408295988,6.573841560489889,-0.8331081408295988,0,0,13.25284302129029,555.000608278798,876.6939278261433,458.2923339011925,871.2437251561612,12,12,0.8927191739156368,0.07498683604276198,-6.705356470913365,-0.08502498971364683,0.9522635970558226,137.03910983954924,-3.741694663507287e-05,4.467324381347946e-06,1.0,1.0,0.0,74.57384156048988,0.0,1.0,96.1668918591704,0.0,0.0,1.0
frame_0008.jpg,frame_0008,8,D:\visualization2026\visualization\left_downsample2_Q3\frame_0008.jpg,D:\visualization2026\visualization\right_downsample2_Q3\frame_0008.jpg,D:\visualization2026\dowsample2_Q3\stitched_frames\frame_0008.jpg,D:\visualization2026\dowsample2_Q3_hess_matched\stitched_frames\frame_0008.jpg,1668,1297,0.012822797414181797,0.09221922725995708,83.70543456919305,8.41393092700035,95.88555701861566,7.6260701435442115,-12.180122449422612,0.7878607834561393,12.205576901442914,-6.090061224711306,0.39393039172806965,6.090061224711306,-0.39393039172806965,0,0,12.205576901442914,555.0754975409844,876.6978311986256,459.1899405223688,869.0717610550814,12,12,0.8927010723326299,0.07498899724645122,-6.221576135134782,-0.08500855702324539,0.9522616351063563,136.5999320904477,-3.741694663507287e-05,4.467324381347946e-06,1.0,1.0,0.0,74.0900612247113,0.0,1.0,96.60606960827192,0.0,0.0,1.0
frame_0010.jpg,frame_0010,10,D:\visualization2026\visualization\left_downsample2_Q3\frame_0010.jpg,D:\visualization2026\visualization\right_downsample2_Q3\frame_0010.jpg,D:\visualization2026\dowsample2_Q3\stitched_frames\frame_0010.jpg,D:\visualization2026\dowsample2_Q3_hess_matched\stitched_frames\frame_0010.jpg,1668,1297,0.013028891729060715,0.09050468856213228,83.53611559450705,9.889971676240581,97.82846659881153,6.260198501027617,-14.292351004304479,3.6297731752129643,14.746068985792073,-7.146175502152239,1.8148865876064821,7.146175502152239,-1.8148865876064821,0,0,14.746068985792073,555.6880829416117,876.8157540565832,457.85961634280017,870.5555555555555,12,12,0.8927405889041894,0.07498427924139012,-7.277690412575716,-0.08506172486539734,0.952267982978615,138.0208882863261,-3.741694663507287e-05,4.467324381347946e-06,1.0,1.0,0.0,75.14617550215223,0.0,1.0,95.18511341239352,0.0,0.0,1.0
frame_0012.jpg,frame_0012,12,D:\visualization2026\visualization\left_downsample2_Q3\frame_0012.jpg,D:\visualization2026\visualization\right_downsample2_Q3\frame_0012.jpg,D:\visualization2026\dowsample2_Q3\stitched_frames\frame_0012.jpg,D:\visualization2026\dowsample2_Q3_hess_matched\stitched_frames\frame_0012.jpg,1668,1297,0.013156038449974122,0.08944041321072232,83.42856895088325,10.803325787250866,102.14589383325199,10.319861341146066,-18.717324882368743,0.48346444610480077,18.723567732213525,-9.358662441184372,0.24173222305240039,9.358662441184372,-0.24173222305240039,0,0,18.723567732213525,560.8987416068109,880.4963657710159,458.75284777355887,870.1765044298699,12,12,0.8928233734099179,0.07497439534454396,-9.490177351607848,-0.0850028622324901,0.9522609551877665,136.44773392177203,-3.741694663507287e-05,4.467324381347946e-06,1.0,1.0,0.0,77.35866244118438,0.0,1.0,96.7582677769476,0.0,0.0,1.0
frame_0014.jpg,frame_0014,14,D:\visualization2026\visualization\left_downsample2_Q3\frame_0014.jpg,D:\visualization2026\visualization\right_downsample2_Q3\frame_0014.jpg,D:\visualization2026\dowsample2_Q3\stitched_frames\frame_0014.jpg,D:\visualization2026\dowsample2_Q3_hess_matched\stitched_frames\frame_0014.jpg,1668,1297,0.013154065102402523,0.08942260790792926,83.41397513895795,10.803546485234364,102.07216504498075,10.967651643469253,-18.6581899060228,-0.16410515823488936,18.658911572548124,-9.3290949530114,-0.08205257911744468,9.3290949530114,0.08205257911744468,0,0,18.658911572548124,560.6382094268054,880.6792871958937,458.5660443818246,869.7116355524245,12,12,0.8928222670847908,0.07497452743210478,-9.460609863434875,-0.08499074719382606,0.9522595087360255,136.12394911960217,-3.741694663507287e-05,4.467324381347946e-06,1.0,1.0,0.0,77.3290949530114,0.0,1.0,97.08205257911744,0.0,0.0,1.0
frame_0016.jpg,frame_0016,16,D:\visualization2026\visualization\left_downsample2_Q3\frame_0016.jpg,D:\visualization2026\visualization\right_downsample2_Q3\frame_0016.jpg,D:\visualization2026\dowsample2_Q3\stitched_frames\frame_0016.jpg,D:\visualization2026\dowsample2_Q3_hess_matched\stitched_frames\frame_0016.jpg,1668,1297,0.013097277135448837,0.08954053150283103,83.29265775806765,10.54552391399078,102.37554331318222,10.203055613440938,-19.082885555114572,0.34246830054984123,19.085958337125277,-9.541442777557286,0.17123415027492062,9.541442777557286,-0.17123415027492062,0,0,19.085958337125277,560.8647887497593,880.5508058750385,458.4892454365771,870.3477502615975,12,12,0.89283021249201,0.07497357880549085,-9.672957687980762,-0.0850002244098631,0.9522606402500072,136.37723584899456,-3.741694663507287e-05,4.467324381347946e-06,1.0,1.0,0.0,77.54144277755728,0.0,1.0,96.82876584972507,0.0,0.0,1.0
frame_0018.jpg,frame_0018,18,D:\visualization2026\visualization\left_downsample2_Q3\frame_0018.jpg,D:\visualization2026\visualization\right_downsample2_Q3\frame_0018.jpg,D:\visualization2026\dowsample2_Q3\stitched_frames\frame_0018.jpg,D:\visualization2026\dowsample2_Q3_hess_matched\stitched_frames\frame_0018.jpg,1668,1297,0.013059463277434818,0.08958432368253234,83.19541916960395,10.388279423829335,102.25778694299885,10.725359972043407,-19.062367773394897,-0.33708054821407174,19.065347844299843,-9.531183886697448,-0.16854027410703587,9.531183886697448,0.16854027410703587,0,0,19.065347844299843,560.6849420632986,880.3662740090401,458.4271551202998,869.6409140369967,12,12,0.8928298286356381,0.07497362463528412,-9.662698797120925,-0.08498751108835804,0.952259122367437,136.0374614246126,-3.741694663507287e-05,4.467324381347946e-06,1.0,1.0,0.0,77.53118388669745,0.0,1.0,97.16854027410703,0.0,0.0,1.0
