frame,stem,frame_index,left_path,right_path,base_stitched_path,output_path,output_width,output_height,hess_residual_x,hess_residual_y,target_dx,target_dy,measured_dx,measured_dy,raw_correction_dx,raw_correction_dy,raw_correction_norm,correction_dx,correction_dy,correction_norm,correction_interpolated,left_translation_x,left_translation_y,right_translation_x,right_translation_y,selected_left_rank,selected_right_rank,selected_pair_error_to_target,selected_left_x,selected_left_y,selected_right_x,selected_right_y,left_candidate_count,right_candidate_count,canvas_left_h_11,canvas_left_h_12,canvas_left_h_13,canvas_left_h_21,canvas_left_h_22,canvas_left_h_23,canvas_left_h_31,canvas_left_h_32,canvas_left_h_33,canvas_right_h_11,canvas_right_h_12,canvas_right_h_13,canvas_right_h_21,canvas_right_h_22,canvas_right_h_23,canvas_right_h_31,canvas_right_h_32,canvas_right_h_33
frame_0000.jpg,frame_0000,0,D:\visualization2026\visualization\left_downsample2_Q14\frame_0000.jpg,D:\visualization2026\visualization\right_downsample2_Q14\frame_0000.jpg,D:\visualization2026\dowsample2_Q14\stitched_frames\frame_0000.jpg,D:\visualization2026\dowsample2_Q14_hess_matched\stitched_frames\frame_0000.jpg,1750,1238,-0.0011268651435066002,0.05680260763299991,37.15658727051364,26.07467469068871,-17.404470581536657,72.75525037184991,54.5610578520503,-46.6805756811612,71.80518908727556,54.5610578520503,-46.6805756811612,71.80518908727556,0,27.28052892602515,-23.3402878405806,-27.28052892602515,23.3402878405806,0,0,71.80518908727556,529.2792570170296,837.7191213395919,546.6837275985663,764.963870967742,12,12,0.8606212817911996,0.06360550082980357,27.002893463318777,-0.05648308806329142,0.927806263780145,68.3747894318937,-3.84652301656921e-05,1.9525547136809417e-06,1.0,1.0,0.0,122.71947107397486,0.0,1.0,61.3402878405806,0.0,0.0,1.0
frame_0002.jpg,frame_0002,2,D:\visualization2026\visualization\left_downsample2_Q14\frame_0002.jpg,D:\visualization2026\visualization\right_downsample2_Q14\frame_0002.jpg,D:\visualization2026\dowsample2_Q14\stitched_frames\frame_0002.jpg,D:\visualization2026\dowsample2_Q14_hess_matched\stitched_frames\frame_0002.jpg,1734,1236,-0.0014537911656173352,0.05775035940595549,38.621165540376595,26.06250259646954,-8.36888455652695,64.36160439536116,46.990050096903545,-38.29910179889161,60.62083805682142,46.990050096903545,-38.29910179889161,60.62083805682142,0,23.495025048451772,-19.149550899445806,-23.495025048451772,19.149550899445806,0,0,60.62083805682142,519.4874396922502,829.6145743464443,527.8563242487771,765.2529699510832,12,12,0.8525250278647404,0.05144366338773325,23.488252210636723,-0.04683652282693091,0.9233022502876369,57.210959752057484,-4.2712696000718844e-05,1.4750274392725913e-06,1.0,1.0,0.0,110.50497495154823,0.0,1.0,55.149550899445806,0.0,0.0,1.0
frame_0004.jpg,frame_0004,4,D:\visualization2026\visualization\left_downsample2_Q14\frame_0004.jpg,D:\visualization2026\visualization\right_downsample2_Q14\frame_0004.jpg,D:\visualization2026\dowsample2_Q14\stitched_frames\frame_0004.jpg,D:\visualization2026\dowsample2_Q14_hess_matched\stitched_frames\frame_0004.jpg,1737,1237,-0.0016219676442535969,0.05846449260353037,39.51047065895828,26.166780955940293,-12.04889031756602,57.07273322813285,51.5593609765243,-30.905952272192554,60.112773934984745,51.5593609765243,-30.905952272192554,60.112773934984745,0,25.77968048826215,-15.452976136096277,-25.77968048826215,15.452976136096277,0,0,60.112773934984745,522.0470857563871,831.449704408122,534.0959760739531,774.3769711799891,12,12,0.8572682672994092,0.054726024044148135,25.641196595122516,-0.04708684276524189,0.9287245848985833,61.04768737478853,-4.086483261051469e-05,4.367503366818224e-06,1.0,1.0,0.0,111.22031951173784,0.0,1.0,52.452976136096275,0.0,0.0,1.0
frame_0006.jpg,frame_0006,6,D:\visualization2026\visualization\left_downsample2_Q14\frame_0006.jpg,D:\visualization2026\visualization\right_downsample2_Q14\frame_0006.jpg,D:\visualization2026\dowsample2_Q14\stitched_frames\frame_0006.jpg,D:\visualization2026\dowsample2_Q14_hess_matched\stitched_frames\frame_0006.jpg,1736,1236,-0.001434134357419986,0.0586460464877511,39.104475926768835,26.52798053932408,-17.704705010779435,46.36487957833708,56.80918093754827,-19.836899039013,60.17296404764429,56.80918093754827,-19.836899039013,60.17296404764429,0,28.404590468774135,-9.9184495195065,-28.404590468774135,9.9184495195065,0,0,60.17296404764429,519.9486505078007,829.4705368162738,537.6533555185802,783.1056572379367,12,12,0.8560664779503563,0.05342947915807498,28.022690513034153,-0.046771725405050105,0.9264426615941007,65.39686918221662,-4.142188854838784e-05,3.512654642255022e-06,1.0,1.0,0.0,107.59540953122587,0.0,1.0,45.9184495195065,0.0,0.0,1.0
frame_0008.jpg,frame_0008,8,D:\visualization2026\visualization\left_downsample2_Q14\frame_0008.jpg,D:\visualization2026\visualization\right_downsample2_Q14\frame_0008.jpg,D:\visualization2026\dowsample2_Q14\stitched_frames\frame_0008.jpg,D:\visualization2026\dowsample2_Q14_hess_matched\stitched_frames\frame_0008.jpg,1736,1237,-0.000673583162514646,0.0580817442056963,36.68123398124562,27.356599425036272,-16.679094734603495,47.305980896641245,53.360328715849114,-19.949381471604973,56.96755657181627,53.360328715849114,-19.949381471604973,56.96755657181627,0,26.680164357924557,-9.974690735802486,-26.680164357924557,9.974690735802486,0,0,56.96755657181627,520.6114477661217,831.0528622427393,537.2905425007252,783.746881346098,12,12,0.855652071559213,0.053696343431389806,26.60767658522767,-0.047312449717509565,0.9269501144782004,66.795991040841,-4.1628129066488754e-05,3.7113182985531236e-06,1.0,1.0,0.0,109.31983564207545,0.0,1.0,46.97469073580248,0.0,0.0,1.0
frame_0010.jpg,frame_0010,10,D:\visualization2026\visualization\left_downsample2_Q14\frame_0010.jpg,D:\visualization2026\visualization\right_downsample2_Q14\frame_0010.jpg,D:\visualization2026\dowsample2_Q14\stitched_frames\frame_0010.jpg,D:\visualization2026\dowsample2_Q14_hess_matched\stitched_frames\frame_0010.jpg,1735,1236,0.0003562791368817986,0.057145256372900355,33.2965447888062,28.394546027805145,-15.843551254962335,47.83025703635269,49.14009604376854,-19.435711008547546,52.84407158422383,49.14009604376854,-19.435711008547546,52.84407158422383,0,24.57004802188427,-9.717855504273773,-24.57004802188427,9.717855504273773,0,0,52.84407158422383,520.0816588290712,831.0207332268288,535.9252100840336,783.1904761904761,12,12,0.8552041398033003,0.05211306301593184,24.171994165207927,-0.04716929462044344,0.9257321747628554,66.16238779119597,-4.168362090388219e-05,2.447776503068692e-06,1.0,1.0,0.0,110.42995197811572,0.0,1.0,45.71785550427377,0.0,0.0,1.0
frame_0012.jpg,frame_0012,12,D:\visualization2026\visualization\left_downsample2_Q14\frame_0012.jpg,D:\visualization2026\visualization\right_downsample2_Q14\frame_0012.jpg,D:\visualization2026\dowsample2_Q14\stitched_frames\frame_0012.jpg,D:\visualization2026\dowsample2_Q14_hess_matched\stitched_frames\frame_0012.jpg,1739,1236,0.0009999767127833736,0.056532974501519534,31.164842251876554,29.030151182144916,-9.549592882974707,54.008734355036836,40.71443513485126,-24.97858317289192,47.76604280945921,40.71443513485126,-24.97858317289192,47.76604280945921,0,20.35721756742563,-12.48929158644596,-20.35721756742563,12.48929158644596,0,0,47.76604280945921,531.0842158418575,837.1240867040301,540.6338087248322,783.1153523489933,12,12,0.86156819136072,0.05266344263002367,20.015694883008415,-0.04655697155328811,0.929663770238195,62.57253394063342,-3.8984550148202444e-05,2.6654179993409385e-06,1.0,1.0,0.0,118.64278243257436,0.0,1.0,48.48929158644596,0.0,0.0,1.0
frame_0014.jpg,frame_0014,14,D:\visualization2026\visualization\left_downsample2_Q14\frame_0014.jpg,D:\visualization2026\visualization\right_downsample2_Q14\frame_0014.jpg,D:\visualization2026\dowsample2_Q14\stitched_frames\frame_0014.jpg,D:\visualization2026\dowsample2_Q14_hess_matched\stitched_frames\frame_0014.jpg,1742,1237,0.0010248097288255709,0.056579153865557494,31.124467094058794,29.08872304257171,-12.772736131083775,51.747044788393055,43.89720322514257,-22.658321745821343,49.400040438512065,43.89720322514257,-22.658321745821343,49.400040438512065,0,21.948601612571284,-11.329160872910672,-21.948601612571284,11.329160872910672,0,0,49.400040438512065,530.901512921118,835.525551641703,543.6742490522017,783.77850685331,12,12,0.8640997787552339,0.0503591898032731,21.97972460326034,-0.04601621210893194,0.9287757930263596,62.78923385408485,-3.755195883548678e-05,3.3642970279159302e-06,1.0,1.0,0.0,120.05139838742872,0.0,1.0,48.32916087291067,0.0,0.0,1.0
frame_0016.jpg,frame_0016,16,D:\visualization2026\visualization\left_downsample2_Q14\frame_0016.jpg,D:\visualization2026\visualization\right_downsample2_Q14\frame_0016.jpg,D:\visualization2026\dowsample2_Q14\stitched_frames\frame_0016.jpg,D:\visualization2026\dowsample2_Q14_hess_matched\stitched_frames\frame_0016.jpg,1761,1251,0.0009439816785793698,0.05672654300888555,31.434427778496314,29.04330635533019,-22.94123303213007,38.44011597705651,54.375660810626385,-9.396809621726316,55.1816320858604,54.375660810626385,-9.396809621726316,55.1816320858604,0,27.187830405313193,-4.698404810863158,-27.187830405313193,4.698404810863158,0,0,55.1816320858604,539.9653773757461,836.8789345424574,562.9066104078762,798.4388185654009,12,12,0.8716964567894226,0.06262028860758613,26.99123219519886,-0.04351205410916161,0.9444108116753586,65.10485515662667,-3.3618721274105914e-05,1.30502008960997e-05,1.0,1.0,0.0,133.8121695946868,0.0,1.0,55.69840481086316,0.0,0.0,1.0
frame_0018.jpg,frame_0018,18,D:\visualization2026\visualization\left_downsample2_Q14\frame_0018.jpg,D:\visualization2026\visualization\right_downsample2_Q14\frame_0018.jpg,D:\visualization2026\dowsample2_Q14\stitched_frames\frame_0018.jpg,D:\visualization2026\dowsample2_Q14_hess_matched\stitched_frames\frame_0018.jpg,1762,1249,0.0008904418007349979,0.056779802480793284,31.613132232287104,28.991577497007633,-24.52754766002772,38.505697757050825,56.14067989231482,-9.514120260043192,56.94114876865346,56.14067989231482,-9.514120260043192,56.94114876865346,0,28.07033994615741,-4.757060130021596,-28.07033994615741,4.757060130021596,0,0,56.94114876865346,538.435637614082,834.7339223802334,562.9631852741097,796.2282246231825,12,12,0.8747301770339704,0.057872834095616235,27.960588461069584,-0.04220676300792272,0.9415536697114494,62.913452594250046,-3.181746650639027e-05,9.54009996988117e-06,1.0,1.0,0.0,133.92966005384258,0.0,1.0,53.7570601300216,0.0,0.0,1.0
